league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,1,0,21,0,0,0,,CGY,[],0,0,0,0,0,0,1985-86,,0,0,0,0
NHL,22,0,22,8,3,0,,DET,[],25.0,2,1,0,2,0,1986-87,,0,8,0,1
NHL,2,0,23,0,0,0,,EDM,[],0,0,0,0,0,0,1987-88,,0,0,0,0
NHL,20,0,24,20,10,0,,EDM,[],10.0,1,8,4,2,0,1988-89,,1,14,0,8
NHL,58,2,25,81,28,2,,EDM,[],14.8,10,16,10,12,0,1989-90,,2,42,0,14
NHL,37,1,26,41,12,2,,EDM,[],9.8,3,8,-2,4,0,1990-91,,1,25,0,6
NHL,59,1,27,61,28,2,,EDM,[],9.8,4,22,4,6,0,1991-92,,2,46,1,19
NHL,71,0,28,123,26,2,,OTT,"[{'link': '/awards/voting-1993.html#selke', 'name': 'Selke-18'}]",5.7,6,19,-40,7,0,1992-93,,1,64,0,17
NHL,85,2,29,124,36,7,,TOT,[],9.7,7,24,-44,12,1,1993-94,,4,72,2,15
NHL,66,1,29,105,29,6,,OTT,[],10.5,6,18,-41,11,1,1993-94,,4,56,2,10
NHL,19,1,29,19,7,1,,PHI,[],5.3,1,6,-3,1,0,1993-94,,0,16,0,5
NHL,47,0,30,30,3,0,,TOT,[],3.3,1,2,-12,1,0,1994-95,,0,20,0,2
NHL,8,0,30,7,2,0,,PHI,[],0.0,0,2,1,0,0,1994-95,,0,2,0,2
NHL,39,0,30,23,1,0,,MTL,[],4.3,1,0,-13,1,0,1994-95,,0,18,0,0
NHL,1,0,31,0,0,0,,MTL,[],0,0,0,0,0,0,1995-96,,0,0,0,0
