goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
-0.1,0,NHL,4,CGY,169,23,3,0,1,10,0,0,0,0,0,1,0,0,0,.848,2003-04,66,3.55,0,[],56
-0.2,0,NHL,1,PIT,21,25,1,0,0,4,0,0,0,0,0,0,0,0,0,.714,2005-06,14,11.43,0,[],10
1.4,0,NHL,9,VAN,480,26,4,0,0,21,0,0,1,0,2,0,0,0,0,.906,2006-07,224,2.63,0,[],203
3.4,5,NHL,24,PIT,1242,27,9,105,0,57,19,-2.86,1,2,10,0,.421,0,8,.904,2007-08,596,2.75,2,[],539
2.2,3,NHL,19,PIT,989,28,8,111,0,47,16,-4.63,2,0,6,0,.500,0,8,.898,2008-09,463,2.85,2,[],416
