bad_start,shutouts,awards,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,good_starts,age,good_start_precentages,saves,pim,goals,games_started,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,goalie_point_share,assists,ties,wins,games_played,minutes
0,1,[],0,3.59,17.82,1414,WHA,0,22,0,1277,10,0,0,88,137,.903,1973-74,MFS,0,0,0,0,0,40,2290
0,2,[],0,3.28,27.09,1890,WHA,0,23,0,1710,6,0,0,87,180,.905,1974-75,MFS,0,0,0,0,0,58,3294
0,3,[],1,3.38,28.56,2082,WHA,0,24,0,1872,6,0,0,88,210,.899,1975-76,TOT,0,0,1,0,0,61,3730
0,2,[],0,3.34,21.57,1733,WHA,0,24,0,1556,6,0,0,89,177,.898,1975-76,MFS,0,0,0,0,0,52,3179
0,1,[],1,3.59,6.99,349,WHA,0,24,0,316,0,0,0,83,33,.905,1975-76,TRT,0,0,1,0,0,9,551
0,0,"[{'link': '/awards/wha_all_star.html#1977', 'name': None}]",3,3.53,33.33,2212,WHA,0,25,0,1988,21,0,0,87,0,.899,1976-77,BRB,0,0,3,0,0,65,3803
0,2,[],3,3.81,2.82,1714,WHA,0,26,0,1504,26,0,0,99,0,.877,1977-78,BRB,0,0,3,0,0,0,3306
0,2,[],0,3.58,-8.44,1180,WHA,0,27,0,1031,6,0,0,106,149,.874,1978-79,NEW,0,0,0,0,0,41,2496
0,0,[],2,3.98,0,0,NHL,0,28,0,0,12,0,0,0,202,0,1979-80,HAR,24,6.1,2,11,16,52,3046
0,0,[],1,4.59,0,0,NHL,0,29,0,0,2,0,0,0,241,0,1980-81,HAR,0,5.4,1,12,15,54,3152
0,0,[],1,4.64,0,0,NHL,0,30,0,0,2,0,0,0,125,0,1981-82,TOT,11,3.1,1,7,9,28,1618
0,0,[],1,4.21,0,0,NHL,0,30,0,0,2,0,0,0,63,0,1981-82,HAR,6,2.2,1,4,5,16,898
0,0,[],0,5.17,0,0,NHL,0,30,0,0,0,0,0,0,62,0,1981-82,QUE,5,0.9,0,3,4,12,720
0,1,[],2,3.56,0,0,NHL,0,31,0,0,2,0,0,0,112,0,1982-83,TOT,14,5.7,2,5,13,34,1887
0,0,[],1,4.03,0,0,NHL,0,31,0,0,2,0,0,0,64,0,1982-83,QUE,8,2.3,1,2,6,17,953
0,1,[],1,3.08,0,0,NHL,0,31,0,0,0,0,0,0,48,0,1982-83,VAN,6,3.4,1,3,7,17,934
0,0,[],0,4.10,-17.10,758,NHL,0,32,0,645,9,0,0,118,113,.851,1983-84,VAN,10,2.8,0,2,14,29,1653
0,0,[],0,6.49,0,243,NHL,0,33,0,199,14,0,0,0,44,.819,1984-85,VAN,5,0.3,0,0,1,10,407
