year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1973-74,17,0,0,1,0,OHA-Jr.,4,Sudbury Wolves,1
1974-75,18,5,29,8,0,OMJHL,15,Sudbury Wolves,13
1975-76,19,4,15,8,0,OMJHL,16,Sudbury Wolves,12
1976-77,20,0,4,2,0,CHL,6,Fort Worth Texans,2
1977-78,21,1,30,3,0,CHL,10,Fort Worth Texans,4
1978-79,22,0,4,2,0,CHL,5,Fort Worth Texans,2
1979-80,23,2,7,4,1,CHL,4,Indianapolis Checkers,6
1980-81,24,0,13,0,0,CHL,5,Fort Worth Texans,0
1981-82,25,1,9,1,0,CHL,4,Oklahoma City Stars,2
1982-83,26,0,4,2,0,CHL,5,Colorado Flames,2
