year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1973-74,17,4,173,8,0,OHA-Jr.,61,Sudbury Wolves,12
1974-75,18,19,181,34,0,OMJHL,57,Sudbury Wolves,53
1975-76,19,43,121,59,0,OMJHL,65,Sudbury Wolves,102
1976-77,20,7,80,14,0,CHL,65,Fort Worth Texans,21
1977-78,21,22,148,22,0,CHL,72,Fort Worth Texans,44
1978-79,22,12,202,26,0,CHL,59,Fort Worth Texans,38
1979-80,23,40,64,37,0,CHL,76,Indianapolis Checkers,77
1980-81,24,4,48,8,0,CHL,29,2 Teams,12
1980-81,24,1,23,5,0,CHL,10,Birmingham Bulls,6
1980-81,24,3,25,3,0,CHL,19,Fort Worth Texans,6
1981-82,25,27,163,57,0,CHL,80,Oklahoma City Stars,86
1982-83,26,25,44,42,0,CHL,72,Colorado Flames,67
