age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
23,,0.0,0,1,4,NHL,5,0,1983-84,0,5,0,,0,15,,WSH,1
24,,0.0,0,1,1,NHL,5,0,1984-85,0,7,0,,0,4,,WSH,1
26,,9.1,1,4,3,NHL,12,0,1986-87,1,33,3,,2,8,,DET,7
27,,5.3,0,5,-1,NHL,11,0,1987-88,0,19,1,,1,6,,DET,6
