pim,team,assists,plus_minus,points,league,games_played,year,age,goals
9,Drummondville Voltigeurs,5,0,10,QMJHL,10,1983-84,17,5
20,Drummondville Voltigeurs,10,0,15,QMJHL,12,1984-85,18,5
40,Drummondville Voltigeurs,20,0,36,QMJHL,23,1985-86,19,16
17,Sherbrooke Canadiens,12,0,17,AHL,16,1986-87,20,5
23,Milwaukee Admirals,2,0,5,IHL,10,1988-89,22,3
8,Milwaukee Admirals,1,0,1,IHL,5,1989-90,23,0
0,SIJ Geleen,23,0,34,Holland,17,1992-93,26,11
71,Las Vegas Thunder,1,0,2,IHL,9,1994-95,28,1
28,EV Landshut,6,0,16,Germany,11,1995-96,29,10
27,EC Hannover Turtles,0,0,1,German-2,5,1996-97,30,1
18,Frankfurt Lions,1,0,5,Germany,7,1997-98,31,4
6,Frankfurt Lions,0,0,0,Germany,2,1998-99,32,0
12,Frankfurt Lions,1,0,1,Germany,5,1999-00,33,0
