age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
26,SC,6.5,2,6,5,NHL,0,0,1999-00,1,31,2,493,0,8,,NJD,8
27,,14.9,6,11,10,NHL,0,0,2000-01,0,47,7,553,1,7,,NJD,18
28,,15.8,0,2,-2,NHL,6,0,2001-02,0,19,3,131,3,4,,NJD,5
29,SC,5.6,0,9,7,NHL,23,0,2002-03,0,36,2,593,2,8,,NJD,11
30,,0.0,0,1,0,NHL,5,0,2003-04,0,9,0,112,0,0,,NJD,1
32,,11.1,0,8,3,NHL,9,0,2005-06,0,9,1,247,1,2,,NJD,9
33,,18.2,0,6,-1,NHL,11,0,2006-07,0,11,2,252,2,8,,NJD,8
34,SC,6.9,2,10,6,NHL,0,0,2007-08,0,58,4,548,2,12,111,DET,14
35,,12.5,0,9,11,NHL,18,0,2008-09,1,24,3,404,3,11,71,DET,12
36,,13.0,2,8,4,NHL,12,0,2009-10,0,23,3,288,1,2,57,DET,11
37,,8.7,0,1,-1,NHL,11,0,2010-11,1,23,2,232,2,4,51,DET,3
