league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,79,1,20,130,47,14,,ATF,"[{'link': '/awards/voting-1980.html#calder', 'name': 'Calder-5'}]",6.9,5,38,11,9,0,1979-80,,4,31,0,24
NHL,74,0,21,122,67,17,,CGY,"[{'link': '/awards/voting-1981.html#AS', 'name': 'AS-16'}]",14.8,8,49,10,18,0,1980-81,,10,52,0,32
NHL,62,0,22,116,61,26,,CGY,"[{'link': '/awards/voting-1982.html#byng', 'name': 'Byng-20'}]",11.2,5,48,1,13,0,1981-82,,8,17,1,21
NHL,78,1,23,152,75,29,,CGY,"[{'link': '/awards/voting-1983.html#AS', 'name': 'AS-10'}, {'link': '/awards/voting-1983.html#norris', 'name': 'Norris-7'}]",11.2,12,58,1,17,0,1982-83,,5,28,0,29
NHL,27,1,24,92,21,8,,CGY,[],6.5,3,15,-10,6,0,1983-84,,3,10,0,7
NHL,75,5,25,173,69,24,,CGY,"[{'link': '/awards/voting-1985.html#AS', 'name': 'AS-10'}, {'link': '/awards/voting-1985.html#byng', 'name': 'Byng-11'}]",13.3,9,46,3,23,2,1984-85,,12,18,2,20
NHL,32,2,26,58,33,12,,CGY,[],13.8,4,25,4,8,0,1985-86,,4,15,0,13
NHL,76,2,27,120,68,21,,CGY,"[{'link': '/awards/voting-1987.html#AS', 'name': 'AS-18'}, {'link': '/awards/voting-1987.html#byng', 'name': 'Byng-10'}]",12.5,8,53,7,15,0,1986-87,,7,22,0,32
NHL,14,0,28,22,4,4,,CGY,[],0.0,0,4,0,0,0,1987-88,,0,10,0,0
NHL,64,1,29,133,57,36,,VAN,"[{'link': '/awards/voting-1989.html#AS', 'name': 'AS-20'}, {'link': '/awards/voting-1989.html#byng', 'name': 'Byng-21'}, {'link': '/awards/voting-1989.html#norris', 'name': 'Norris-12'}]",5.3,4,50,-4,7,0,1988-89,,3,44,0,14
NHL,67,1,30,139,57,22,,VAN,[],12.2,7,40,2,17,1,1989-90,,9,30,0,18
