average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
11:13,0,2,0,0,0,NHL,22,2,0,43,-6,10,0,0,0,0,0,0,0,2005-06,EDM,0,0,2,0,0.0,303,27,[]
17:36,0,10,0,0,0,NHL,23,7,0,109,-22,52,0,1,0,0,1,1,0,2006-07,EDM,1,0,9,0,1.9,1373,78,[]
16:42,82,1,0,0,78,NHL,24,1,0,53,-3,28,0,0,0,0,0,0,6,2007-08,EDM,0,64,1,32,0.0,768,46,[]
19:44,182,14,0,0,167,NHL,25,11,1,111,1,76,100.0,2,0,0,0,1,11,2008-09,LAK,2,202,12,60,2.6,1619,82,[]
17:29,150,9,1,0,126,NHL,26,7,0,83,4,57,0,2,0,0,0,0,4,2009-10,LAK,2,236,7,30,3.5,1311,75,[]
16:59,114,11,1,0,105,NHL,27,9,0,70,3,50,0,2,0,0,0,0,8,2010-11,LAK,2,243,9,38,4.0,1205,71,[]
16:40,176,15,2,0,112,NHL,28,10,0,58,4,76,0,4,0,0,1,0,9,2011-12,LAK,4,238,11,43,5.3,1367,82,[]
15:17,5,1,0,0,5,NHL,29,1,0,8,-1,3,0,0,0,0,0,0,0,2012-13,LAK,0,22,1,3,0.0,76,5,[]
15:53,89,6,0,0,59,NHL,30,4,0,47,6,38,0.0,2,1,0,0,0,1,2013-14,LAK,2,118,4,36,5.3,604,38,[]
15:48,175,9,0,0,129,NHL,31,6,0,54,1,69,0,3,0,0,0,0,8,2014-15,LAK,3,209,6,48,4.3,1296,82,[]
11:45,4,0,0,0,1,NHL,32,0,0,8,0,3,0,0,0,0,0,0,0,2015-16,LAK,0,5,0,3,0.0,35,3,[]
13:11,50,2,0,0,27,NHL,33,1,0,19,3,14,0,1,0,0,0,0,3,2016-17,LAK,1,71,1,17,7.1,343,26,[]
