assists,year,games_played,points,goals,team,age,pim,plus_minus,league
1,1994-95,9,6,5,HC Ceske Budejovice,17,0,0,CzRep
13,2004-05,16,18,5,HC Ceske Budejovice,27,20,0,CzRep-2
1,2012-13,7,2,1,HC Davos,35,2,0,Swiss
