assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Brooklyn Crescents,3,1917-18,4,3,0,18,0,AAHL
3,Brooklyn Crescents,11,1918-19,7,14,8,19,0,AAHL
3,Brooklyn Crescents,0,1918-19,4,3,2,19,0,NYSHL
0,Boston A.A. Unicorns,0,1923-24,1,0,0,24,0,USAHA
0,3 Teams,2,1924-25,18,2,0,25,0,USAHA
0,Boston A.A. Unicorns,2,1924-25,8,2,0,25,0,USAHA
0,Boston Maples,0,1924-25,4,0,0,25,0,USAHA
0,Minneapolis Rockets,0,1924-25,6,0,0,25,0,USAHA
