average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,21,0,0,-1,1,0,0,0,0,1983-84,BOS,0,0,[],0.0,,4
,28,1,0,NHL,22,16,82,-3,91,12,0,0,0,1984-85,BOS,12,16,[],13.2,,64
,37,4,0,NHL,23,12,61,1,161,19,2,0,4,1985-86,BOS,21,16,[],13.0,,64
,36,1,0,NHL,24,16,117,-4,178,11,2,0,7,1986-87,BOS,13,23,[],7.3,,65
,66,5,0,NHL,25,23,123,25,252,28,8,0,7,1987-88,TOT,36,30,[],14.3,,74
,58,4,0,NHL,25,19,108,24,220,24,8,0,7,1987-88,BOS,32,26,[],14.5,,62
,8,1,0,NHL,25,4,15,1,32,4,0,0,0,1987-88,EDM,4,4,[],12.5,,12
,80,6,0,NHL,26,19,112,11,239,26,16,0,19,1988-89,WSH,42,38,"[{'link': '/awards/voting-1989.html#AS', 'name': 'AS-4'}]",17.6,,79
,74,2,0,NHL,27,33,104,27,307,26,9,0,6,1989-90,WSH,35,39,"[{'link': '/awards/voting-1990.html#AS', 'name': 'AS-8'}]",11.4,,0
,65,8,0,NHL,28,27,64,16,263,21,12,0,5,1990-91,TOT,33,32,[],12.5,,77
,57,6,0,NHL,28,26,56,19,216,18,9,0,4,1990-91,STL,27,30,[],12.5,,66
,8,2,0,NHL,28,1,8,-3,47,3,3,0,1,1990-91,VAN,6,2,[],12.8,,11
,57,3,0,NHL,29,19,116,-6,281,11,12,0,15,1991-92,VAN,23,34,[],8.2,,70
,77,0,0,NHL,30,35,167,27,214,22,9,0,11,1992-93,VAN,31,46,[],14.5,,84
,70,2,1,NHL,31,25,123,15,264,13,12,2,17,1993-94,VAN,26,44,[],9.8,,82
,34,1,0,NHL,32,9,81,2,144,9,7,0,9,1994-95,VAN,16,18,[],11.1,,45
,40,1,1,NHL,33,9,101,-9,228,16,7,0,7,1995-96,STL,24,16,[],10.5,,69
,57,2,0,NHL,34,30,86,3,203,13,4,0,10,1996-97,STL,17,40,[],8.4,,0
,62,5,0,NHL,35,23,94,12,189,25,6,0,8,1997-98,STL,31,31,"[{'link': '/awards/voting-1998.html#AS', 'name': 'AS-7'}]",16.4,,79
14:48,12,2,0,NHL,36,5,28,2,60,4,1,0,2,1998-99,STL,5,7,[],8.3,355,24
14:20,4,1,0,NHL,37,1,6,3,15,2,0,0,1,1999-00,STL,2,2,[],13.3,86,6
