pim,team,assists,plus_minus,points,league,games_played,year,age,goals
245,Quinte Hawks,19,0,34,ON-Jr.A,46,1996-97,17,15
111,Sudbury Wolves,18,0,31,OHL,46,1997-98,18,13
399,3 Teams,28,-1,57,OHL,63,1998-99,19,29
23,Sudbury Wolves,0,-1,2,OHL,8,1998-99,19,2
215,Toronto St. Michael\'s Majors,14,-17,25,OHL,31,1998-99,19,11
161,Barrie Colts,14,17,30,OHL,24,1998-99,19,16
98,Barrie Colts,12,15,29,OHL,31,1999-00,20,17
7,Cincinnati Mighty Ducks,0,0,0,AHL,1,2000-01,21,0
31,Toledo Storm,4,-1,6,ECHL,16,2000-01,21,2
0,Toledo Storm,0,-1,1,ECHL,1,2001-02,22,1
152,Cincinnati Mighty Ducks,3,-8,5,AHL,46,2001-02,22,2
151,Grand Rapids Griffins,6,12,11,AHL,73,2002-03,23,5
175,Grand Rapids Griffins,13,6,19,AHL,69,2003-04,24,6
167,Grand Rapids Griffins,8,1,15,AHL,69,2004-05,25,7
4,Kalamazoo Wings,5,-7,8,UHL,11,2004-05,25,3
9,Hamilton Bulldogs,0,0,0,AHL,7,2005-06,26,0
114,Danbury Trashers,19,15,27,UHL,32,2005-06,26,8
115,Muskegon Fury,9,-2,15,UHL,38,2006-07,27,6
