pim,team,assists,plus_minus,points,league,games_played,year,age,goals
12,Estevan Bruins,13,0,15,SJHL,25,1965-66,18,2
8,Estevan Bruins,8,0,14,CMJHL,13,1966-67,19,6
0,Oklahoma City Blazers,1,0,1,CPHL,1,1967-68,20,0
0,Oklahoma City Blazers,2,0,5,CHL,4,1968-69,21,3
16,Iowa Stars,3,0,9,CHL,11,1969-70,22,6
4,Cleveland Barons,0,0,3,AHL,8,1970-71,23,3
4,Cleveland Barons,0,0,0,AHL,5,1971-72,24,0
