game_winning_goals,plus_minus,shots,shorthanded_assists,games_played,assists,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,average_ice_time,league,shotsPercentage,power_play_assists,age,pim,awards,points,even_strength_goals,total_ice_time,team
3,-5,44,0,69,5,1995-96,5,0,5,0,,NHL,11.4,0,24,68,[],10,5,,PIT
1,-4,85,0,59,9,1996-97,9,0,9,0,,NHL,10.6,0,25,63,[],18,9,,PIT
0,-2,1,0,2,0,1998-99,0,0,0,0,8:09,NHL,0.0,0,27,0,[],0,0,16,PHX
