year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1930-31,17,0,0,0,0,N-SJHL,1,Saskatoon Wesleys,0
1931-32,18,5,0,1,0,N-SJHL,4,Saskatoon Wesleys,6
1931-32,18,19,0,3,0,N-SSHL,18,Saskatoon Crescents,22
1932-33,19,0,0,0,0,Can-Am,12,Springfield Indians,0
1932-33,19,7,8,6,0,WCHL,27,Saskatoon Crescents,13
1933-34,20,25,8,14,0,NWHL,34,Vancouver Lions,39
1934-35,21,25,2,24,0,NWHL,37,Vancouver Lions,49
1935-36,22,21,10,32,0,NWHL,40,Vancouver Lions,53
1936-37,23,25,15,29,0,IAHL,49,Philadelphia Ramblers,54
1947-48,34,38,10,33,0,USHL,64,Tulsa Oilers,71
1948-49,35,2,2,0,0,USHL,2,St. Paul Saints,2
1949-50,36,7,2,15,0,USHL,21,St. Paul Saints,22
1950-51,37,3,0,9,0,USHL,23,St. Paul Saints,12
1951-52,38,0,2,0,0,AHL,2,Cincinnati Mohawks,0
