year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1992-93,21,4,0,1,0,AHL,5,Fredericton Canadiens,5
1994-95,23,5,10,6,0,AHL,17,Fredericton Canadiens,11
1995-96,24,2,0,6,0,AHL,6,Fredericton Canadiens,8
1996-97,25,2,2,1,0,Italy,2,HC Merano,3
1997-98,26,11,40,11,0,Swiss,14,HC Ambri-Piotta,22
1998-99,27,8,32,11,0,Swiss,15,HC Ambri-Piotta,19
2003-04,32,3,18,7,0,Swiss,12,HC Geneve-Servette,10
2004-05,33,1,45,5,0,Swiss,8,EV Zug,6
2005-06,34,3,42,3,0,Swiss,7,EV Zug,6
2006-07,35,4,18,6,0,Swiss,12,EV Zug,10
2007-08,36,5,10,4,0,Russia,10,Ak Bars Kazan,9
2008-09,37,5,20,3,0,KHL,21,Ak Bars Kazan,8
2009-10,38,1,6,0,0,KHL,4,Atlant Moscow Region,1
2010-11,39,7,27,5,0,KHL,24,Atlant Moscow Region,12
2011-12,40,0,20,0,0,KHL,10,Ak Bars Kazan,0
2012-13,41,0,2,0,0,KHL,4,Lokomotiv Yaroslavl,0
