assists,year,games_played,points,goals,team,age,pim,plus_minus,league
5,1984-85,28,12,7,Belle River Canadiens,15,98,0,ON-Jr.C
17,1985-86,42,25,8,Windsor Bulldogs,16,346,0,ON-Jr.B
0,1986-87,2,0,0,Peterborough Roadrunners,17,10,0,ON-Jr.B
1,1986-87,18,2,1,Peterborough Petes,17,79,0,OHL
21,1987-88,60,43,22,Peterborough Petes,18,292,0,OHL
16,1988-89,43,30,14,Peterborough Petes,19,175,0,OHL
11,1989-90,57,25,14,Newmarket Saints,20,285,0,AHL
6,1990-91,25,17,11,Binghamton Rangers,21,219,0,AHL
