pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Winnipeg Monarchs,10,0,17,MJHL,20,1937-38,17,7
2,Winnipeg Monarchs,12,0,30,MJHL,21,1938-39,18,18
16,Winnipeg Monarchs,20,0,39,MJHL,24,1939-40,19,19
4,Springfield Indians,6,0,9,AHL,22,1940-41,20,3
0,Sydney Navy,4,0,7,NSDHL,3,1942-43,22,3
4,Cleveland Barons,4,0,7,AHL,14,1945-46,25,3
26,Pittsburgh Hornets,22,0,42,AHL,64,1946-47,26,20
13,Pittsburgh Hornets,20,0,38,AHL,65,1947-48,27,18
24,Pittsburgh Hornets,22,0,40,AHL,67,1948-49,28,18
0,Pittsburgh Hornets,13,0,28,AHL,63,1949-50,29,15
