average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,7,0,0,NHL,20,0,4,0,0,0,0,0,0,1940-41,NYA,3,4,[],0,,22
,29,0,0,NHL,21,0,31,0,0,0,0,0,0,1941-42,BRO,8,21,[],0,,45
