pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Mount Allison University,0,0,0,MIAA,1,1936-37,18,0
6,Amherst St. Pats,5,0,15,M-Cup,8,1936-37,18,10
0,Mount Allison University,1,0,2,MIAA,1,1937-38,19,1
6,Toronto Marlboros,2,0,6,OHA-Sr.,11,1940-41,22,4
2,Toronto Marlboros,2,0,2,Al-Cup,6,1940-41,22,0
4,Toronto Marlboros,0,0,0,OHA-Sr.,6,1941-42,23,0
0,Halifax RCAF,3,0,4,NSDHL,7,1942-43,24,1
2,Uplands RCAF,2,0,3,OCHL,4,1944-45,26,1
4,Ottawa Senators,1,0,1,QSHL,5,1945-46,27,0
0,Ottawa RCAF Flyers,1,0,1,OCHL,3,1945-46,27,0
8,Ottawa Senators,1,0,2,QSHL,11,1946-47,28,1
4,Ottawa Senators,5,0,7,QSHL,12,1947-48,29,2
20,Ottawa Senators,7,0,12,Al-Cup,14,1947-48,29,5
6,Ottawa Senators,3,0,4,QSHL,11,1948-49,30,1
4,Ottawa Senators,6,0,6,Al-Cup,12,1948-49,30,0
4,Ottawa Senators,0,0,1,QSHL,7,1949-50,31,1
6,Ottawa Senators,1,0,1,QMHL,11,1950-51,32,0
0,Ottawa Senators,0,0,1,QMHL,9,1952-53,34,1
6,Ottawa Senators,1,0,1,QHL,21,1953-54,35,0
