pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Mount Allison University,1,0,1,MIAA,3,1934-35,16,0
0,Mount Allison University,3,0,6,MIAA,6,1935-36,17,3
6,Mount Allison University,4,0,7,MIAA,4,1936-37,18,3
2,Amherst Pats,3,0,4,Exhib.,5,1936-37,18,1
2,Mount Allison University,7,0,9,MIAA,4,1937-38,19,2
0,University of Toronto,2,0,4,IIHL,9,1938-39,20,2
10,University of Toronto,6,0,12,IIHL,8,1939-40,21,6
19,Toronto Marlboros,2,0,6,OHA-Sr.,31,1940-41,22,4
0,Toronto RCAF,1,0,1,TMHL,1,1940-41,22,0
21,Toronto Marlboros,11,0,18,OHA-Sr.,28,1941-42,23,7
2,Ottawa Commandos,1,0,3,OCHL,2,1943-44,25,2
4,Uplands RCAF,7,0,10,OCHL,12,1944-45,26,3
0,Ottawa All-Stars,4,0,4,Exhib.,1,1944-45,26,0
46,Ottawa Senators,19,0,30,QSHL,35,1945-46,27,11
32,Ottawa Senators,8,0,10,QSHL,28,1946-47,28,2
16,Ottawa Senators,21,0,31,QSHL,48,1947-48,29,10
15,Ottawa Senators,34,0,55,QSHL,60,1948-49,30,21
15,Ottawa Senators,12,0,21,QSHL,45,1949-50,31,9
16,Ottawa Senators,18,0,25,QMHL,54,1950-51,32,7
0,Ottawa Senators,0,0,0,QMHL,4,1951-52,33,0
0,Ottawa Senators,1,0,2,QMHL,14,1952-53,34,1
6,Smiths Falls Rideaus,14,0,15,EOHL,32,1952-53,34,1
8,Ottawa Senators,5,0,5,QHL,42,1953-54,35,0
6,Ottawa Senators,4,0,4,QHL,27,1954-55,36,0
