pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,2 Teams,0,0,2,NOHA,8,1931-32,19,2
8,Falconbridge Falcons,0,0,2,NOHA,7,1931-32,19,2
0,Sudbury Wolves,0,0,0,NOHA,1,1931-32,19,0
0,Falconbridge Falcons,3,0,7,NOHA,6,1932-33,20,4
34,Hamilton Tigers,12,0,32,OHA-Sr.,23,1933-34,21,20
17,Hamilton Tigers,7,0,26,OHA-Sr.,18,1934-35,22,19
25,Springfield Indians,9,0,15,Can-Am,44,1935-36,23,6
18,3 Teams,9,0,18,IAHL,33,1936-37,24,9
2,Springfield Indians,0,0,0,IAHL,1,1936-37,24,0
8,Cleveland Barons,1,0,3,IAHL,11,1936-37,24,2
8,Syracuse Stars,8,0,15,IAHL,21,1936-37,24,7
18,Syracuse Stars,15,0,35,IAHL,44,1937-38,25,20
18,Syracuse Stars,33,0,48,IAHL,54,1938-39,26,15
10,Syracuse Stars,31,0,56,IAHL,56,1939-40,27,25
22,Buffalo Bisons,31,0,43,AHL,55,1940-41,28,12
14,Buffalo Bisons,29,0,48,AHL,52,1941-42,29,19
19,3 Teams,25,0,45,AHL,58,1942-43,30,20
19,Buffalo Bisons,24,0,44,AHL,56,1942-43,30,20
0,Pittsburgh Hornets,1,0,1,AHL,1,1942-43,30,0
0,Washington Lions,0,0,0,AHL,1,1942-43,30,0
17,2 Teams,30,0,52,AHL,55,1943-44,31,22
17,Buffalo Bisons,30,0,51,AHL,54,1943-44,31,21
0,Pittsburgh Hornets,0,0,1,AHL,1,1943-44,31,1
13,Pittsburgh Hornets,11,0,15,AHL,21,1944-45,32,4
