giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,7,0,22,0,0,3,1,0,0,,CHI,0,0,[],33.3,1,0,0,1,0,0,1997-98,0,,0,2,0,0
0,NHL,35,0,23,0,0,43,13,0,2,478,CHI,0,0,[],11.6,3,8,-1,5,0,0,1998-99,0,13:39,2,20,0,6
0,NHL,4,0,24,0,0,4,1,0,0,44,TOT,0,0,[],25.0,1,0,-1,1,0,0,1999-00,0,11:07,0,0,0,0
0,NHL,1,0,24,0,0,0,0,0,0,13,CHI,0,0,[],0,0,0,0,0,0,0,1999-00,0,13:02,0,0,0,0
0,NHL,3,0,24,0,0,4,1,0,0,31,PHI,0,0,[],25.0,1,0,-1,1,0,0,1999-00,0,10:29,0,0,0,0
0,NHL,16,0,25,0,0,12,5,0,1,137,OTT,0,0,[],33.3,4,1,5,4,0,0,2000-01,0,8:33,0,4,0,0
0,NHL,81,1,26,0,0,147,50,0,7,1487,OTT,0,0,[],13.6,16,30,12,20,0,0,2001-02,0,18:22,4,24,0,23
0,NHL,80,5,27,0,0,144,60,0,15,1437,OTT,0,0,[],17.4,16,35,19,25,0,1,2002-03,0,17:58,8,28,0,20
0,NHL,53,2,28,0,0,98,29,0,6,929,OTT,0,0,"[{'link': '/awards/voting-2004.html#selke', 'name': 'Selke-34'}]",9.2,7,20,12,9,0,1,2003-04,0,17:32,1,22,0,14
0,NHL,61,0,30,0,0,109,40,0,10,1049,MIN,0,0,[],17.4,14,21,-1,19,0,0,2005-06,0,17:12,5,18,1,10
0,NHL,77,1,31,0,0,162,44,0,8,1326,MIN,0,0,"[{'link': '/awards/voting-2007.html#selke', 'name': 'Selke-41'}]",8.0,6,31,8,13,0,1,2006-07,0,17:13,6,24,1,22
27,NHL,74,4,32,613,160,111,37,37,5,1364,ATL,77,46.6,"[{'link': '/awards/voting-2008.html#selke', 'name': 'Selke-42'}]",12.6,7,23,-12,14,536,1,2007-08,37,18:26,6,36,0,18
36,NHL,82,0,33,656,206,150,73,39,22,1481,ATL,57,50.6,"[{'link': '/awards/voting-2009.html#byng', 'name': 'Byng-19'}]",14.7,9,51,-9,22,673,1,2008-09,33,18:04,12,24,0,29
24,NHL,65,3,34,344,157,92,26,31,8,991,ATL,52,53.8,[],7.6,5,19,-11,7,401,0,2009-10,28,15:15,2,24,0,11
2,NHL,18,0,35,26,19,11,2,1,0,138,NYR,3,53.6,[],9.1,1,1,-2,1,30,0,2010-11,4,7:41,0,2,1,0
