bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,High-RI,30,Mount St. Charles Mounties,1795,17,0,0,0,53,0,0,0,10,0,0,0,0,0,0,1986-87,0,1.77,0,0
0,ON-Jr.B,30,Stratford Cullitons,1642,18,6,0,0,93,0,0,0,2,20,0,0,0,0,0,1987-88,0,3.40,0,0
0,H-East,5,University of Maine,241,19,2,0,0,14,0,0,0,1,2,0,0,0,0,0,1988-89,0,3.49,0,0
0,H-East,25,University of Maine,1290,21,4,0,0,64,0,0,0,2,18,0,0,0,0,0,1990-91,0,2.98,0,0
0,H-East,31,University of Maine,1792,22,4,0,0,73,0,0,2,2,25,0,0,0,0,0,1991-92,0,2.44,0,0
0,H-East,23,University of Maine,1210,23,0,0,0,42,0,0,1,1,21,0,0,0,0,0,1992-93,0,2.08,0,0
0,Nat-Tm,23,United States,1324,24,5,0,0,71,0,0,3,1,13,0,0,0,0,0,1993-94,0,3.22,0,0
0,Olympics,5,United States,299,24,3,0,0,17,0,0,1,0,1,0,0,0,0,0,1993-94,0,3.41,0,0
0,AHL,16,Cornwall Aces,927,24,5,0,0,51,0,0,3,0,6,0,0,0,0,0,1993-94,0,3.30,0,0
0,AHL,62,Cornwall Aces,3558,25,20,0,0,162,0,0,7,3,32,0,0,0,0,.900,1994-95,1615,2.73,0,1453
0,WC-A,5,United States,260,28,2,0,0,12,0,0,1,0,1,0,0,0,0,0,1997-98,0,2.77,0,0
0,AHL,3,Wilkes-Barre Scranton Pens,178,31,1,0,0,7,0,0,0,0,2,0,0,0,0,.920,2000-01,87,2.36,2,80
0,Russia,16,SKA St. Petersburg,893,35,0,0,1,41,0,0,0,1,0,1,0,0,0,0,2004-05,0,2.75,4,0
0,AHL,1,Bridgeport Sound Tigers,60,36,0,0,0,1,0,0,0,0,1,0,0,0,0,.967,2005-06,30,1.00,0,29
