goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
0.1,0,NHL,4,STL,208,22,3,0,0,17,0,0,0,0,0,0,0,0,0,.827,1989-90,98,4.90,0,[],81
1.3,0,NHL,8,STL,492,23,3,0,1,25,0,0,3,0,2,1,0,0,0,.890,1990-91,228,3.05,0,[],203
0.6,0,NHL,10,STL,468,24,6,0,0,38,0,0,0,0,3,0,0,0,0,.853,1991-92,259,4.87,4,[],221
5.3,0,NHL,43,TBL,2268,25,24,109,2,150,0,-12.59,4,1,8,2,0,0,0,.874,1992-93,1194,3.97,7,[],1044
0.7,0,NHL,15,TBL,834,26,6,138,0,54,0,-14.76,3,0,5,0,0,0,0,.856,1993-94,374,3.88,0,[],320
4.2,0,NHL,24,TOT,1272,28,9,91,1,63,0,6.18,6,0,5,1,0,0,0,.907,1995-96,681,2.97,2,[],618
0.0,0,NHL,1,STL,8,28,0,0,0,1,0,0,0,0,0,0,0,0,0,.800,1995-96,5,7.50,0,[],4
4.2,0,NHL,23,MTL,1264,28,9,90,1,62,0,6.67,6,0,5,1,0,0,0,.908,1995-96,676,2.94,2,[],614
1.7,0,NHL,19,TOT,813,29,7,118,0,52,0,-7.98,2,0,4,0,0,0,0,.887,1996-97,462,3.84,0,[],410
1.6,0,NHL,17,MTL,754,29,6,120,0,50,0,-8.27,2,0,4,0,0,0,0,.886,1996-97,438,3.98,0,[],388
0.2,0,NHL,2,PHX,59,29,1,0,0,2,0,0,0,0,0,0,0,0,0,.917,1996-97,24,2.03,0,[],22
0.3,0,NHL,5,CAR,279,30,4,0,0,14,0,0,0,0,1,0,0,0,0,.878,1997-98,115,3.01,0,[],101
