giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,16,0,23,0,0,9,1,0,0,222,ATL,0,0,[],0.0,0,1,0,0,0,0,2001-02,0,13:54,0,10,0,1
0,NHL,40,0,24,0,0,21,5,0,0,745,ATL,0,0,[],0.0,0,5,-5,0,0,0,2002-03,0,18:38,0,20,0,5
0,NHL,1,0,25,0,0,0,0,0,0,8,ATL,0,0,[],0,0,0,-1,0,0,0,2003-04,0,8:28,0,0,0,0
0,NHL,53,0,27,0,0,21,9,0,0,798,LAK,0,0,[],0.0,0,9,-3,0,0,0,2005-06,0,15:03,0,14,0,9
0,NHL,39,1,28,0,0,22,9,0,0,598,LAK,0,0,[],13.6,2,6,-4,3,0,0,2006-07,0,15:20,1,16,0,6
26,NHL,55,0,29,1,84,33,1,45,0,771,VAN,15,0.0,[],0.0,0,1,1,0,0,0,2007-08,38,14:02,0,33,0,1
24,NHL,58,0,30,0,67,36,7,43,0,1001,STL,19,0,[],0.0,0,7,-3,0,0,0,2008-09,81,17:16,0,12,2,5
19,NHL,77,0,31,1,89,33,10,48,0,1306,STL,30,50.0,[],3.0,1,9,10,1,1,0,2009-10,127,16:58,0,29,0,9
29,NHL,82,1,32,0,145,53,13,98,1,1706,FLA,47,0,[],3.8,2,11,1,2,0,0,2010-11,132,20:48,0,34,0,10
23,NHL,82,0,33,0,124,51,16,114,0,1667,FLA,38,0,[],0.0,0,16,-2,0,0,0,2011-12,137,20:20,0,14,1,15
10,NHL,27,0,34,0,44,21,9,49,0,544,FLA,4,0,[],4.8,1,8,-3,1,0,0,2012-13,51,20:08,0,8,0,8
23,NHL,72,0,35,0,112,53,13,121,0,1331,TOT,15,100.0,[],1.9,1,12,0,1,1,0,2013-14,128,18:29,0,31,0,12
16,NHL,55,0,35,0,95,44,6,101,0,1033,FLA,9,100.0,[],0.0,0,6,-9,0,1,0,2013-14,94,18:47,0,23,0,6
7,NHL,17,0,35,0,17,9,7,20,0,298,MTL,6,0,[],11.1,1,6,9,1,0,0,2013-14,34,17:30,0,8,0,6
17,NHL,31,0,36,0,33,8,4,35,0,439,MTL,5,0,[],0.0,0,4,0,0,0,0,2014-15,61,14:10,0,6,0,4
