age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
30,,0.0,0,0,1,NHL,4,0,2008-09,0,2,0,68,0,0,4,STL,0
33,,16.7,1,0,-1,NHL,7,0,2011-12,0,6,1,156,0,0,8,FLA,1
35,,25.0,1,3,8,NHL,17,0,2013-14,0,4,1,265,0,14,14,MTL,4
