giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,5,0,20,0,0,7,3,0,0,62,DET,0,0,[],0.0,0,3,1,0,0,0,2000-01,0,12:24,0,2,0,3
0,NHL,25,0,21,0,0,32,10,0,0,271,DET,0,0,[],25.0,4,2,2,8,0,0,2001-02,0,10:50,4,4,0,2
0,NHL,16,0,22,0,0,20,6,0,0,171,DET,0,0,[],15.0,2,3,3,3,0,0,2002-03,0,10:43,1,2,0,3
0,NHL,49,0,23,0,0,44,13,0,0,463,DET,0,0,[],13.6,6,7,1,6,0,0,2003-04,0,9:27,0,15,0,7
0,NHL,80,4,25,0,0,177,58,0,18,1193,DET,0,0,[],11.9,15,37,4,21,0,0,2005-06,0,14:55,6,26,0,19
0,NHL,78,2,26,0,0,149,32,0,3,1203,TOT,0,0,[],10.1,9,17,1,15,0,1,2006-07,0,15:26,5,44,0,14
0,NHL,58,2,26,0,0,111,26,0,2,838,DET,0,0,[],9.9,8,15,7,11,0,0,2006-07,0,14:26,3,24,0,13
0,NHL,20,0,26,0,0,38,6,0,1,366,CHI,0,0,[],10.5,1,2,-6,4,0,1,2006-07,0,18:17,2,20,0,1
25,NHL,43,4,27,6,155,101,36,27,13,713,CHI,6,60.0,[],12.9,7,23,-2,13,9,0,2007-08,8,16:35,6,22,0,10
27,NHL,80,4,28,334,252,153,47,45,7,1269,TOT,36,46.0,[],12.4,12,28,-4,19,284,0,2008-09,32,15:51,7,24,0,21
17,NHL,41,2,28,194,119,79,18,16,2,659,ATL,20,49.1,[],8.9,3,11,-9,7,187,0,2008-09,16,16:05,4,8,0,9
10,NHL,39,2,28,140,133,74,29,29,5,610,CBJ,16,40.9,[],16.2,9,17,5,12,97,0,2008-09,16,15:38,3,16,0,12
23,NHL,44,1,29,30,164,96,15,33,3,595,DET,9,50.0,[],6.3,3,9,-7,6,30,0,2009-10,5,13:32,3,8,0,6
5,NHL,27,1,30,26,45,18,5,14,1,219,DAL,10,40.9,[],11.1,2,3,-2,2,18,0,2010-11,5,8:07,0,6,0,2
3,NHL,8,0,31,1,13,4,2,1,1,85,PIT,4,0.0,[],25.0,1,1,1,1,0,0,2011-12,2,10:34,0,4,0,0
