pim,team,assists,plus_minus,points,league,games_played,year,age,goals
9,Toronto Eaton\'s,0,0,5,TMHL,4,1911-12,20,5
0,Toronto Blueshirts,0,0,1,NHA,2,1913-14,22,1
3,Toronto Blueshirts,0,0,2,St-Cup,3,1913-14,22,2
3,Seattle Metropolitans,3,0,10,St-Cup,4,1916-17,25,7
3,Seattle Metropolitans,0,0,0,PCHA,2,1917-18,26,0
0,Seattle Metropolitans,0,0,3,PCHA,2,1918-19,27,3
0,Seattle Metropolitans,1,0,10,St-Cup,5,1918-19,27,9
0,Seattle Metropolitans,1,0,4,PCHA,2,1919-20,28,3
7,Seattle Metropolitans,1,0,7,St-Cup,5,1919-20,28,6
0,Seattle Metropolitans,0,0,1,PCHA,2,1920-21,29,1
3,Seattle Metropolitans,0,0,0,PCHA,2,1921-22,30,0
0,Seattle Metropolitans,0,0,1,PCHA,2,1923-24,32,1
2,Victoria Cougars,1,0,2,WCHL,4,1924-25,33,1
0,Victoria Cougars,0,0,1,St-Cup,4,1924-25,33,1
4,Victoria Cougars,0,0,2,WHL,3,1925-26,34,2
2,Victoria Cougars,0,0,0,St-Cup,4,1925-26,34,0
9,Detroit Olympics,0,0,0,Can-Pro,7,1928-29,37,0
0,Detroit Olympics,0,0,0,IHL,3,1929-30,38,0
