year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1952-53,16,6,24,9,0,SJHL,40,Humboldt Indians,15
1953-54,17,18,59,22,0,SJHL,47,Humboldt Indians,40
1954-55,18,37,52,34,0,SJHL,38,Humboldt Indians,71
1955-56,19,9,32,15,0,AHL,38,Hershey Bears,24
1956-57,20,22,51,27,0,AHL,55,Hershey Bears,49
1957-58,21,14,38,19,0,AHL,61,Springfield Indians,33
1958-59,22,36,78,51,0,WHL,69,Victoria Cougars,87
1959-60,23,21,22,34,0,WHL,71,Victoria/Winnipeg,55
1960-61,24,15,51,33,0,WHL,70,Winnipeg Warriors,48
1961-62,25,25,8,35,0,WHL,70,San Francisco Seals,60
1962-63,26,27,4,35,0,WHL,70,San Francisco Seals,62
1963-64,27,24,31,30,0,WHL,69,San Francisco Seals,54
1964-65,28,28,37,30,0,WHL,70,San Francisco Seals,58
1965-66,29,23,23,28,0,WHL,70,San Francisco Seals,51
1966-67,30,25,24,27,0,WHL,72,San Diego Gulls,52
1967-68,31,28,23,33,0,WHL,72,San Diego Gulls,61
1968-69,32,22,49,33,0,WHL,74,San Diego Gulls,55
1969-70,33,28,14,25,0,WHL,72,San Diego Gulls,53
1970-71,34,28,27,44,0,WHL,72,San Diego Gulls,72
1971-72,35,26,26,36,0,WHL,72,San Diego Gulls,62
