year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,15,0,0,0,0,MMHL,4,Brandon Wheat Kings,0
2004-05,16,17,34,19,0,MMHL,40,Brandon Wheat Kings,36
2004-05,16,1,2,1,0,MJHL,4,Winkler Flyers,2
2005-06,17,3,42,2,3,WHL,59,Calgary Hitmen,5
2006-07,18,7,76,15,-1,WHL,72,Calgary Hitmen,22
2007-08,19,16,87,26,14,WHL,72,Calgary Hitmen,42
2008-09,20,31,93,41,41,WHL,68,Calgary Hitmen,72
2009-10,21,4,70,4,-9,AHL,56,Houston Aeros,8
2010-11,22,12,80,10,-4,AHL,78,Houston Aeros,22
2011-12,23,4,43,8,-1,AHL,51,Houston Aeros,12
2012-13,24,9,31,9,4,AHL,64,Houston Aeros,18
2013-14,25,12,36,16,0,AHL,68,Iowa Wild,28
2014-15,26,0,8,1,-4,AHL,13,Toronto Marlies,1
2014-15,26,5,12,9,3,ECHL,22,Orlando Solar Bears,14
2014-15,26,4,4,2,1,AHL,21,Bridgeport Sound Tigers,6
