pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Regina Abbotts,1,0,5,S-SJHL,2,1939-40,18,4
6,Regina Abbotts,1,0,3,M-Cup,6,1939-40,18,2
8,Regina Rangers,5,0,8,N-SSHL,8,1940-41,19,3
0,Regina Rangers,8,0,13,Al-Cup,14,1940-41,19,5
0,Montreal RCAF,2,0,2,QSHL,2,1942-43,21,0
0,New Haven Ramblers,1,0,1,AHL,3,1946-47,25,0
0,New Haven Ramblers,1,0,1,AHL,3,1947-48,26,0
0,St. Paul Saints,6,0,7,USHL,7,1948-49,27,1
2,St. Paul Saints,3,0,3,USHL,3,1949-50,28,0
8,Yorkton Legionnaires,4,0,8,SSHL,10,1950-51,29,4
