assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
53,4,54,21,,9.5,1.1,35,,19,C,10.6,34,PIT,/players/l/lemiema01.html,0,57,19,13,Mario Lemieux,20.2,1987,107,0,63,267
43,4,28,21,,4.9,1.2,15,,10,C,6.0,32,PIT,/players/q/quinnda01.html,1,40,10,14,Dan Quinn,17.8,1987,71,3,64,157
27,5,26,25,,2.8,1.4,21,,2,LW,4.2,23,PIT,/players/c/cunnera01.html,2,142,3,14,Randy Cunneyworth,15.4,1987,53,2,79,169
25,3,26,19,,2.9,1.2,19,,4,RW,4.1,21,PIT,/players/s/simpscr01.html,0,57,7,11,Craig Simpson,19.5,1987,51,0,72,133
37,2,14,32,,2.1,1.1,9,,17,LW,3.2,20,PIT,/players/r/ruskote01.html,0,145,5,8,Terry Ruskowski,19.7,1987,51,0,70,71
38,1,11,20,,2.9,4.1,6,,15,D,7.0,22,PIT,/players/b/bodgedo01.html,1,52,5,6,Doug Bodger,6.3,1987,49,0,76,176
31,0,9,26,,2.4,2.8,1,,20,D,5.1,11,PIT,/players/m/manthmo01.html,0,44,8,-6,Moe Mantha,5.4,1987,40,0,62,167
22,1,14,24,,0.9,0.7,14,,1,C,1.6,20,PIT,/players/c/chabojo01.html,1,8,0,-7,John Chabot,15.6,1987,36,0,72,90
18,1,16,22,,0.9,0.8,13,,1,LW,1.7,17,PIT,/players/e/erreybo01.html,0,46,2,-5,Bob Errey,11.6,1987,34,1,72,138
25,1,5,24,,1.0,3.7,5,,5,D,4.6,20,PIT,/players/j/johnsji02.html,0,116,0,-6,Jim Johnson,5.6,1987,30,0,80,89
14,1,14,24,,0.1,0.7,14,,2,RW,0.8,12,PIT,/players/f/frawlda01.html,0,218,0,-10,Dan Frawley,12.8,1987,28,0,78,109
20,0,8,25,,1.4,0.4,3,,12,LW,1.7,8,PIT,/players/l/lavalke01.html,0,4,5,-2,Kevin LaVallee,10.0,1987,28,0,33,80
15,2,10,25,,0.4,0.7,9,,0,C,1.0,15,PIT,/players/h/hannada01.html,0,56,0,-2,Dave Hannan,11.8,1987,25,1,58,85
13,1,10,35,,0.1,1.0,9,,0,RW,1.1,13,PIT,/players/l/lindswi01.html,0,6,1,9,Willy Lindstrom,10.8,1987,23,0,60,93
17,0,5,22,,0.6,3.9,4,,6,D,4.5,10,PIT,/players/s/sirenvi01.html,1,50,1,8,Ville Siren,6.0,1987,22,0,69,84
13,1,8,31,,0.2,0.5,5,,4,LW,0.7,9,PIT,/players/y/youngwa01.html,0,103,3,-5,Warren Young,15.4,1987,21,0,50,52
13,0,5,29,,0.2,0.3,5,,4,RW,0.4,9,PIT,/players/d/duguaro01.html,0,30,0,-8,Ron Duguay,9.1,1987,18,0,40,55
15,0,3,26,,0.2,3.5,2,,3,D,3.7,12,PIT,/players/b/buskaro01.html,0,123,1,2,Rod Buskas,3.3,1987,18,0,68,90
9,1,8,23,,0.7,0.2,7,,1,LW,0.9,8,PIT,/players/k/kontoch01.html,0,6,1,-6,Chris Kontos,21.1,1987,17,0,31,38
7,1,8,23,,0.8,0.3,7,,1,LW,1.1,6,PIT,/players/l/loneytr01.html,0,22,1,0,Troy Loney,16.7,1987,15,0,23,48
8,0,4,26,,0.1,3.4,4,,0,D,3.5,7,PIT,/players/h/hillira01.html,1,97,0,12,Randy Hillier,7.8,1987,12,0,55,51
10,0,2,25,,0.5,0.0,1,,4,C,0.5,6,PIT,/players/b/bullami01.html,0,17,1,-6,Mike Bullard,4.1,1987,12,0,14,49
6,0,1,30,,0.1,1.5,1,,1,D,1.6,5,PIT,/players/s/schofdw01.html,0,59,0,4,Dwight Schofield,11.1,1987,7,0,25,9
5,0,1,24,,0.1,0.6,0,,1,D,0.7,4,PIT,/players/s/schmino01.html,0,4,1,-8,Norm Schmidt,3.1,1987,6,0,20,32
3,1,2,24,,0.1,1.0,2,,2,D,1.1,1,PIT,/players/b/bourqph01.html,0,32,0,-2,Phil Bourque,8.7,1987,5,0,22,23
4,0,1,23,,0.0,0.0,1,,0,C,0.0,4,PIT,/players/m/mcgeoji01.html,0,8,0,-5,Jim McGeough,4.2,1987,5,0,11,24
1,0,2,24,,-0.3,0.1,2,,0,C,-0.2,1,PIT,/players/w/wilsomi01.html,0,83,0,-3,Mitch Wilson,28.6,1987,3,0,17,7
1,0,1,27,,-0.2,0.2,1,,0,RW,0.0,1,PIT,/players/b/blaismi01.html,0,2,0,2,Mike Blaisdell,8.3,1987,2,0,10,12
1,0,1,19,,-0.1,0.2,1,,0,RW,0.1,1,PIT,/players/g/giffile01.html,0,0,0,2,Lee Giffin,12.5,1987,2,0,8,8
1,0,0,25,,0.0,0.1,0,,0,D,0.2,1,PIT,/players/b/bellane01.html,0,0,0,0,Neil Belland,0.0,1987,1,0,3,4
1,0,0,24,,-0.3,0.8,0,,0,D,0.5,1,PIT,/players/d/dahlqch01.html,0,20,0,-2,Chris Dahlquist,0.0,1987,1,0,19,15
1,0,0,23,,-0.2,0.0,0,,0,RW,-0.1,1,PIT,/players/m/mathidw01.html,0,2,0,-1,Dwight Mathiasen,0.0,1987,1,0,6,4
1,0,0,36,,0.0,0.0,0,,0,G,6.2,0,PIT,/players/m/melocgi01.html,0,20,0,0,Gilles Meloche,,1987,1,0,43,0
1,0,0,27,,0.0,0.0,0,,0,G,2.6,0,PIT,/players/r/riggipa01.html,0,2,0,0,Pat Riggin,,1987,1,0,17,0
0,0,0,21,,0.0,0.0,0,,0,D,0.0,0,PIT,/players/c/charlto01.html,0,0,0,0,Todd Charlesworth,,1987,0,0,1,0
0,0,0,21,,0.0,0.0,0,,0,G,0.2,0,PIT,/players/g/guenest01.html,0,0,0,0,Steve Guenette,,1987,0,0,2,0
0,0,0,25,,0.0,0.0,0,,0,C,-0.1,0,PIT,/players/l/lemieal01.html,0,0,0,-1,Alain Lemieux,,1987,0,0,1,0
0,0,0,24,,-0.1,-0.1,0,,0,LW,-0.2,0,PIT,/players/m/mokosca01.html,0,4,0,-4,Carl Mokosak,0.0,1987,0,0,3,3
0,0,0,24,,0.0,0.0,0,,0,G,3.8,0,PIT,/players/r/romanro01.html,0,0,0,0,Roberto Romano,,1987,0,0,25,0
0,0,0,21,,0.0,0.0,0,,0,D,-0.1,0,PIT,/players/r/rowemi01.html,0,0,0,-2,Mike Rowe,0.0,1987,0,0,2,1
