league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,20,0,23,19,1,0,,MTL,[],5.3,0,0,-1,1,1,1969-70,,0,0,0,0
NHL,19,1,24,24,6,0,,MTL,[],4.2,1,5,-8,1,0,1970-71,,0,8,1,4
NHL,55,2,25,67,17,0,,MTL,[],10.4,7,10,4,7,0,1971-72,,0,19,1,9
WHA,0,4,26,0,87,0,,NEW,[],0,29,48,0,39,0,1972-73,,10,42,0,0
WHA,77,4,27,0,69,0,,NEW,[],0,21,43,0,26,0,1973-74,,5,35,0,0
WHA,78,0,28,208,64,0,,NEW,[],14.4,24,34,3,30,0,1974-75,,6,50,0,0
WHA,75,4,29,192,74,0,,NEW,[],15.1,15,45,1,29,2,1975-76,,12,21,0,0
WHA,78,0,30,146,32,0,,NEW,[],7.5,11,21,-17,11,0,1976-77,,0,22,0,0
WHA,54,0,31,91,34,0,,NEW,[],17.6,14,18,12,16,0,1977-78,,2,4,0,0
WHA,28,0,32,42,12,0,,NEW,[],14.3,5,6,-8,6,1,1978-79,,0,6,0,0
