pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Laval-Laurentides,1,0,1,QAAA,3,1990-91,15,0
94,Laval-Laurentides,36,0,45,QAAA,42,1991-92,16,9
73,Laval Titan,19,0,23,QMJHL,69,1992-93,17,4
56,Laval Titan,57,0,71,QMJHL,64,1993-94,18,14
46,Laval Titan,25,0,33,QMJHL,38,1994-95,19,8
41,Portland Pirates,28,0,38,AHL,78,1995-96,20,10
63,Portland Pirates,28,0,44,AHL,67,1996-97,21,16
53,Portland Pirates,21,2,27,AHL,47,1997-98,22,6
52,Portland Pirates,18,-23,24,AHL,52,1998-99,23,6
27,Indianapolis Ice,13,6,21,IHL,29,1998-99,23,8
61,Portland Pirates,15,17,17,AHL,63,1999-00,24,2
50,Portland Pirates,14,-4,20,AHL,77,2000-01,25,6
43,Portland Pirates,19,7,36,AHL,75,2001-02,26,17
39,Grand Rapids Griffins,11,2,13,AHL,23,2002-03,27,2
43,Wilkes-Barre Penguins,29,6,35,AHL,51,2003-04,28,6
34,Lausanne HC,12,0,19,Swiss,29,2004-05,29,7
52,Frankfurt Lions,21,0,28,Germany,52,2005-06,30,7
84,Hamburg Freezers,19,0,24,Germany,52,2006-07,31,5
