year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1959-60,17,7,2,8,0,MJHL,28,Winnipeg Rangers,15
1960-61,18,15,12,21,0,MJHL,29,Winnipeg Rangers,36
1961-62,19,22,48,23,0,MJHL,39,Winnipeg Rangers,45
1962-63,20,16,16,36,0,EPHL,70,Sudbury Wolves,52
1963-64,21,21,14,33,0,CPHL,70,St. Paul Rangers,54
1964-65,22,19,14,45,0,CPHL,61,St. Paul Rangers,64
1965-66,23,24,12,46,0,CPHL,62,Minnesota Rangers,70
1966-67,24,26,20,46,0,CPHL,64,Omaha Knights,72
1967-68,25,27,14,45,0,AHL,59,Quebec Aces,72
1970-71,28,0,0,1,0,AHL,5,Quebec Aces,1
