league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,1,0,22,0,0,0,,NYR,[],0,0,0,0,0,0,1964-65,,0,0,0,0
NHL,5,0,23,0,1,0,,NYR,[],0,1,0,0,1,0,1965-66,,0,0,0,0
NHL,2,0,24,0,0,0,,NYR,[],0,0,0,0,0,0,1966-67,,0,0,0,0
NHL,13,0,25,12,3,0,,PHI,[],16.7,2,1,-1,2,0,1967-68,,0,2,0,1
NHL,69,5,26,146,44,2,,PHI,[],11.6,15,27,-5,17,1,1968-69,,1,20,0,25
NHL,72,1,27,168,48,2,,PHI,[],10.7,14,30,1,18,2,1969-70,,2,17,2,26
NHL,66,2,28,121,45,4,,PHI,[],13.2,14,29,-10,16,0,1970-71,,2,16,0,25
NHL,74,1,29,139,45,5,,TOT,[],15.1,9,24,-22,21,4,1971-72,,8,18,2,17
NHL,46,1,29,86,28,4,,PHI,[],15.1,6,15,-21,13,2,1971-72,,5,12,1,10
NHL,28,0,29,53,17,1,,LAK,[],15.1,3,9,-1,8,2,1971-72,,3,6,1,7
WHA,33,0,30,0,23,0,,MFS,[],0,9,14,0,9,0,1972-73,,0,12,0,0
WHA,71,2,31,0,54,0,,MFS,[],0,13,39,0,15,1,1973-74,,1,30,0,0
WHA,53,0,32,78,26,0,,TOT,[],10.3,6,18,-19,8,0,1974-75,,2,12,0,0
WHA,11,0,32,16,4,0,,MFS,[],6.3,1,3,-4,1,0,1974-75,,0,0,0,0
WHA,42,0,32,62,22,0,,INR,[],11.3,5,15,-15,7,0,1974-75,,2,12,0,0
