year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2005-06,16,1,8,0,0,NAHL,7,U.S. National Team Development Program,1
2008-09,19,0,2,0,-3,AHL,4,Philadelphia Phantoms,0
