year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2004-05,15,36,0,24,0,High-NJ,30,Christian Brothers Academy,60
2005-06,16,7,18,5,0,U-17,11,U.S. National Team Development Program,12
2005-06,16,1,6,3,0,U-18,14,U.S. National Team Development Program,4
2005-06,16,18,26,11,0,NAHL,37,U.S. National Team Development Program,29
2005-06,16,0,2,1,3,WJ18-A,6,United States,1
2006-07,17,25,48,28,0,U-18,39,U.S. National Team Development Program,53
2006-07,17,13,37,12,0,NAHL,12,U.S. National Team Development Program,25
2006-07,17,5,4,7,2,WJ18-A,7,United States,12
2006-07,17,1,2,0,2,WJC-A,7,United States,1
2007-08,18,11,36,23,0,H-East,31,U. of New Hampshire,34
2007-08,18,5,2,6,4,WJC-A,6,United States,11
2008-09,19,17,47,23,0,H-East,36,U. of New Hampshire,40
2008-09,19,1,2,1,2,AHL,7,Philadelphia Phantoms,2
2008-09,19,6,4,4,1,WJC-A,6,United States,10
2010-11,21,1,2,0,-3,WC-A,2,United States,1
2013-14,24,1,2,6,7,Olympics,6,United States,7
2016-17,27,0,0,1,-4,WCup,3,USA,1
