pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Hamilton Victorias,0,0,2,OHA-Jr.,3,1931-32,16,2
7,Sudbury Cub Wolves,4,0,5,NBHL,2,1933-34,18,1
0,Falconbridge Falcons,1,0,1,NBHL,2,1934-35,19,0
0,Falconbridge Falcons,2,0,3,NBHL,3,1935-36,20,1
4,Falconbridge Falcons,3,0,8,Al-Cup,13,1935-36,20,5
2,Falconbridge Falcons,4,0,6,NBHL,4,1936-37,21,2
2,Falconbridge Falcons,2,0,3,NBHL,3,1937-38,22,1
4,Falconbridge Falcons,5,0,9,Al-Cup,9,1937-38,22,4
2,Kirkland Lake Blue Devils,3,0,4,GBHL,2,1938-39,23,1
4,Kirkland Lake Blue Devils,4,0,7,Al-Cup,7,1938-39,23,3
14,Kirkland Lake Blue Devils,12,0,23,Al-Cup,20,1939-40,24,11
2,Niagara Falls Cataracts,2,0,2,OHA-Sr.,3,1940-41,25,0
0,Toronto Telegram,12,0,16,TIHL,11,1940-41,25,4
6,Niagara Falls Cataracts,0,0,7,OHA-Sr.,7,1941-42,26,7
2,Niagara Falls Cataracts,1,0,3,OHA-Sr.,2,1942-43,27,2
6,Hershey Bears,6,0,12,AHL,11,1944-45,29,6
4,Hamilton Tigers,4,0,5,OHA-Sr.,6,1948-49,33,1
