average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,52,0,0,WHA,19,0,123,-18,227,18,9,0,0,1978-79,CNS,27,25,[],11.9,,78
,68,3,0,NHL,20,27,66,15,228,32,4,0,5,1979-80,WSH,36,32,[],15.8,,77
,94,3,0,NHL,21,34,100,-5,326,35,13,0,12,1980-81,WSH,48,46,"[{'link': '/awards/voting-1981.html#AS', 'name': 'AS-8'}]",14.7,,80
,80,5,2,NHL,22,35,121,-11,300,28,5,0,10,1981-82,WSH,35,45,[],11.7,,80
,76,3,1,NHL,23,25,54,-2,269,27,10,0,13,1982-83,WSH,38,38,"[{'link': '/awards/voting-1983.html#AS', 'name': 'AS-7'}]",14.1,,73
,85,7,0,NHL,24,32,90,22,286,32,8,0,13,1983-84,WSH,40,45,"[{'link': '/awards/voting-1984.html#AS', 'name': 'AS-9'}]",14.0,,0
,102,11,0,NHL,25,31,71,17,330,33,17,0,21,1984-85,WSH,50,52,"[{'link': '/awards/voting-1985.html#AS', 'name': 'AS-4'}]",15.2,,0
,75,4,2,NHL,26,19,63,-5,279,22,11,0,21,1985-86,WSH,35,40,"[{'link': '/awards/voting-1986.html#AS', 'name': 'AS-11'}]",12.5,,74
,73,10,6,NHL,27,19,61,1,317,30,5,1,12,1986-87,WSH,41,32,"[{'link': '/awards/voting-1987.html#AS', 'name': 'AS-6'}]",12.9,,78
,81,7,0,NHL,28,18,73,20,316,29,19,2,13,1987-88,WSH,48,33,"[{'link': '/awards/voting-1988.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-1988.html#selke', 'name': 'Selke-31'}]",15.2,,0
,69,1,0,NHL,29,27,73,11,223,24,9,0,9,1988-89,TOT,33,36,[],14.8,,69
,55,1,0,NHL,29,22,71,8,190,20,6,0,7,1988-89,WSH,26,29,[],13.7,,56
,14,0,0,NHL,29,5,2,3,33,4,3,0,2,1988-89,MNS,7,7,[],21.2,,13
,86,5,4,NHL,30,27,38,-4,288,20,21,0,14,1989-90,TOT,45,41,[],15.6,,79
,70,2,4,NHL,30,24,32,-8,240,15,15,0,12,1989-90,MNS,34,36,[],14.2,,67
,16,3,0,NHL,30,3,6,4,48,5,6,0,2,1989-90,NYR,11,5,[],22.9,,12
,69,4,1,NHL,31,15,53,-9,262,26,22,0,5,1990-91,NYR,49,20,"[{'link': '/awards/voting-1991.html#byng', 'name': 'Byng-9'}]",18.7,,79
,81,6,0,NHL,32,29,55,11,286,25,15,0,12,1991-92,NYR,40,41,"[{'link': '/awards/voting-1992.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-1992.html#byng', 'name': 'Byng-14'}]",14.0,,76
,68,3,0,NHL,33,15,59,-4,323,32,13,0,8,1992-93,NYR,45,23,"[{'link': '/awards/voting-1993.html#byng', 'name': 'Byng-14'}]",13.9,,84
,64,4,5,NHL,34,20,62,20,275,18,11,1,9,1993-94,TOT,34,30,[],12.4,,81
,52,4,5,NHL,34,16,58,11,245,13,10,1,7,1993-94,NYR,28,24,[],11.4,,71
,12,0,0,NHL,34,4,4,9,30,5,1,0,2,1993-94,TOR,6,6,[],20.0,,10
,20,1,1,NHL,35,7,6,0,91,9,2,0,1,1994-95,TOR,12,8,[],13.2,,38
,54,4,0,NHL,36,13,52,5,275,20,15,0,6,1995-96,TOR,35,19,[],12.7,,82
,63,7,1,NHL,37,19,38,-11,271,18,13,0,12,1996-97,PHX,32,31,[],11.8,,0
,27,2,0,NHL,38,12,24,-4,145,8,4,0,3,1997-98,PHX,12,15,[],8.3,,60
