pim,team,assists,plus_minus,points,league,games_played,year,age,goals
53,Pittsburgh Yellowjackets,4,0,10,EAHL,47,1936-37,24,6
4,Pittsburgh Hornets,1,0,2,IAHL,16,1937-38,25,1
38,Detroit Pontiacs,2,0,8,MOHL,15,1937-38,25,6
87,Pittsburgh Hornets,8,0,11,IAHL,53,1938-39,26,3
100,Pittsburgh Hornets,8,0,12,IAHL,54,1939-40,27,4
22,Pittsburgh Hornets,3,0,3,AHL,17,1940-41,28,0
102,Pittsburgh Hornets,18,0,20,AHL,53,1941-42,29,2
92,2 Teams,16,0,26,AHL,55,1942-43,30,10
92,Pittsburgh Hornets,16,0,26,AHL,54,1942-43,30,10
0,Cleveland Barons,0,0,0,AHL,1,1942-43,30,0
119,Cleveland Barons,20,0,26,AHL,50,1943-44,31,6
100,Cleveland Barons,26,0,32,AHL,60,1944-45,32,6
88,Cleveland Barons,14,0,16,AHL,50,1945-46,33,2
94,Providence Reds,9,0,13,AHL,54,1946-47,34,4
2,Springfield Indians,0,0,0,AHL,4,1949-50,37,0
