age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
25,,0.0,0,0,-1,NHL,2,0,1985-86,0,1,0,,0,17,,BOS,0
27,,0.0,0,0,2,NHL,12,0,1987-88,0,7,0,,0,0,,BOS,0
28,,0.0,0,1,-4,NHL,11,0,1988-89,0,6,0,,0,63,,LAK,1
29,,100.0,1,1,-6,NHL,10,0,1989-90,0,1,1,,0,10,,LAK,2
30,,0.0,0,0,-1,NHL,8,0,1990-91,0,2,0,,0,17,,LAK,0
31,,33.3,1,1,2,NHL,5,0,1991-92,0,3,1,,0,12,,LAK,2
