league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,35,0,20,0,6,0,,CBH,[],0,0,3,0,3,0,1928-29,,0,6,0,0
NHL,43,0,21,0,15,0,,CBH,[],0,0,7,0,8,0,1929-30,,0,48,0,0
NHL,0,0,22,0,17,0,,CBH,[],0,0,6,0,11,0,1930-31,,0,36,0,0
NHL,0,0,23,0,22,0,,CBH,[],0,0,10,0,12,0,1931-32,,0,59,0,0
NHL,48,0,24,0,20,0,,CBH,[],0,0,11,0,9,0,1932-33,,0,38,0,0
NHL,0,0,25,0,17,0,,CBH,[],0,0,13,0,4,0,1933-34,,0,26,0,0
NHL,48,0,26,0,30,0,,CBH,[],0,0,17,0,13,0,1934-35,,0,48,0,0
NHL,48,0,27,0,35,0,,CBH,[],0,0,19,0,16,0,1935-36,,0,42,0,0
NHL,37,0,28,0,17,0,,CBH,[],0,0,6,0,11,0,1936-37,,0,31,0,0
NHL,41,0,29,0,28,0,,CBH,[],0,0,17,0,11,0,1937-38,,0,16,0,0
NHL,46,0,30,0,21,0,,CBH,[],0,0,11,0,10,0,1938-39,,0,29,0,0
NHL,45,0,31,0,23,0,,CBH,[],0,0,14,0,9,0,1939-40,,0,49,0,0
NHL,44,0,32,0,17,0,,CBH,[],0,0,9,0,8,0,1940-41,,0,16,0,0
NHL,48,0,33,0,32,0,,CBH,[],0,0,26,0,6,0,1941-42,,0,22,0,0
NHL,0,0,34,0,36,0,,CBH,[],0,0,29,0,7,0,1942-43,,0,46,0,0
NHL,48,0,35,0,37,0,,CBH,[],0,0,27,0,10,0,1943-44,,0,16,0,0
NHL,38,0,36,0,10,0,,CBH,[],0,0,5,0,5,0,1944-45,,0,12,0,0
