age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
23,SC,50.0,1,3,4,NHL,4,0,2002-03,1,2,1,46,0,0,,NJD,4
27,,0,0,1,1,NHL,9,0,2006-07,0,0,0,25,0,7,,NJD,1
28,,0.0,0,1,1,NHL,5,0,2007-08,0,3,0,39,0,2,4,NJD,1
29,,0.0,0,0,-2,NHL,7,0,2008-09,0,7,0,48,0,14,9,NJD,0
30,,0.0,0,0,0,NHL,11,0,2009-10,0,5,0,82,0,8,10,PIT,0
31,,6.7,1,1,4,NHL,7,0,2010-11,0,15,1,64,0,4,18,PIT,2
32,,0.0,0,0,-3,NHL,20,0,2011-12,0,17,0,124,0,36,23,NYR,0
33,,0.0,0,0,-3,NHL,4,0,2012-13,0,2,0,27,0,12,4,MIN,0
