giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,26,3,23,0,0,34,8,0,1,303,NJD,0,0,[],14.7,3,3,0,5,0,0,2002-03,0,11:39,2,21,0,2
0,NHL,57,1,24,0,0,76,12,0,1,645,TOT,0,0,[],7.9,5,6,-4,6,0,0,2003-04,0,11:18,1,47,0,5
0,NHL,51,1,24,0,0,64,11,0,1,543,NJD,0,0,[],9.4,5,5,-1,6,0,0,2003-04,0,10:38,1,41,0,4
0,NHL,6,0,24,0,0,12,1,0,0,102,PHX,0,0,[],0.0,0,1,-3,0,0,0,2003-04,0,16:59,0,6,0,1
0,NHL,40,0,26,0,0,39,6,0,0,360,TOT,0,0,[],10.3,4,2,-3,4,0,0,2005-06,0,9:00,0,58,1,1
0,NHL,1,0,26,0,0,1,0,0,0,7,PHX,0,0,[],0.0,0,0,0,0,0,0,2005-06,0,6:30,0,0,0,0
0,NHL,39,0,26,0,0,38,6,0,0,354,CBJ,0,0,[],10.5,4,2,-3,4,0,0,2005-06,0,9:04,0,58,1,1
0,NHL,76,1,27,0,0,60,9,0,1,490,NJD,0,0,[],10.0,6,3,-10,6,0,0,2006-07,0,6:27,0,92,0,2
9,NHL,64,0,28,80,103,69,9,104,1,516,NJD,12,48.4,[],4.3,2,6,-8,3,75,0,2007-08,7,8:04,1,58,0,5
9,NHL,72,0,29,44,121,76,9,136,0,628,NJD,10,51.1,[],3.9,3,6,-2,3,46,0,2008-09,13,8:44,0,136,0,6
16,NHL,81,1,30,79,144,87,19,195,0,732,PIT,7,44.0,[],14.9,13,6,5,13,62,0,2009-10,16,9:03,0,120,0,6
12,NHL,81,1,31,80,144,81,17,181,1,814,PIT,9,50.6,[],11.1,9,8,-4,9,82,0,2010-11,17,10:03,0,124,0,7
9,NHL,60,2,32,15,49,31,5,103,0,399,NYR,3,55.9,[],12.9,4,1,-1,4,19,0,2011-12,13,6:39,0,97,0,1
5,NHL,40,0,33,11,49,29,4,48,0,334,TOT,6,59.3,[],3.4,1,3,-2,1,16,0,2012-13,9,8:21,0,79,0,3
2,NHL,8,0,33,4,5,2,0,7,0,50,NYR,0,50.0,[],0.0,0,0,-3,0,4,0,2012-13,0,6:15,0,12,0,0
3,NHL,32,0,33,7,44,27,4,41,0,284,MIN,6,63.2,[],3.7,1,3,1,1,12,0,2012-13,9,8:53,0,67,0,3
2,NHL,13,0,34,3,11,6,1,13,0,81,MIN,0,0.0,[],0.0,0,1,1,0,0,0,2013-14,0,6:13,0,23,0,1
