pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Leksands IF,0,0,0,Sweden,1,1987-88,21,0
4,Leksands IF,7,0,13,Sweden,10,1988-89,22,6
12,AIK Solna,2,0,2,Sweden,3,1989-90,23,0
4,Malmo IF,0,0,5,Sweden,9,1991-92,25,5
9,Malmo IF,4,0,8,Sweden,6,1992-93,26,4
2,Klagenfurter AC,2,0,4,Austria,3,1994-95,28,2
6,Malmo IF,1,0,3,Sweden,5,1995-96,29,2
6,Kassel Huskies,6,0,10,Germany,10,1996-97,30,4
0,Ilves Tampere,3,0,10,Finland,9,1997-98,31,7
4,Leksands IF,4,0,8,Sweden,9,2000-01,34,4
0,MIF Redhawks Malmo,2,0,4,Sweden,5,2001-02,35,2
