year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1998-99,16,5,80,10,0,ON-Jr.B,50,Leamington Flyers,15
1999-00,17,2,85,10,0,OHL,63,Barrie Colts,12
2000-01,18,5,178,21,0,OHL,68,Barrie Colts,26
2001-02,19,13,153,27,18,OHL,61,Barrie Colts,40
2001-02,19,0,12,1,0,WJC-A,7,United States,1
2002-03,20,6,112,13,-6,AHL,62,Houston Aeros,19
2003-04,21,5,148,19,-7,AHL,69,Houston Aeros,24
2004-05,22,2,91,12,-1,AHL,38,Houston Aeros,14
2005-06,23,5,139,23,4,AHL,72,Houston Aeros,28
2006-07,24,9,132,25,-11,AHL,73,Houston Aeros,34
2007-08,25,8,99,26,11,AHL,49,Houston Aeros,34
2009-10,27,1,146,5,0,KHL,38,Sibir Novosibirsk,6
