assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
56,2,25,28,20:17,6.6,2.2,13,1664,24,LW,8.8,32,MDA,/players/k/kariypa01.html,0,48,11,-3,Paul Kariya,9.7,2003,81,1,82,257
25,5,34,26,18:29,5.7,1.8,18,1515,8,RW,7.5,17,MDA,/players/s/sykorpe01.html,0,24,15,-7,Petr Sykora,11.4,2003,59,1,82,299
38,4,20,31,21:05,3.5,1.8,13,1729,17,C,5.3,19,MDA,/players/r/rucchst01.html,2,12,6,-14,Steve Rucchin,10.3,2003,58,1,82,194
36,2,9,40,18:38,2.3,1.7,5,1249,16,C,3.9,20,MDA,/players/o/oatesad01.html,0,16,4,-1,Adam Oates,13.4,2003,45,0,67,67
22,5,11,29,22:30,2.8,5.2,7,1844,11,D,8.0,10,MDA,/players/h/havelni01.html,1,30,4,5,Niclas Havelid,6.5,2003,33,0,82,169
18,2,12,19,13:35,1.5,1.6,9,1073,7,LW,3.1,11,MDA,/players/c/chistst01.html,0,54,3,4,Stanislav Chistov,10.5,2003,30,0,79,114
19,4,9,26,16:56,1.2,1.0,8,966,8,LW,2.2,10,MDA,/players/l/leclemi01.html,1,34,1,-8,Mike Leclerc,7.4,2003,28,0,57,122
15,1,10,27,13:47,1.1,1.3,9,923,1,C,2.4,13,MDA,/players/k/krogja01.html,1,12,0,1,Jason Krog,10.9,2003,25,1,67,92
18,1,4,32,22:34,0.9,5.4,4,1828,0,D,6.3,17,MDA,/players/c/carneke01.html,1,65,0,8,Keith Carney,4.6,2003,22,0,81,87
11,1,10,25,18:31,0.9,1.1,7,852,3,C,2.0,8,MDA,/players/m/mcdonan01.html,0,14,3,-1,Andy McDonald,10.9,2003,21,0,46,92
14,1,7,26,14:18,1.0,0.8,6,715,6,C,1.8,8,MDA,/players/c/cullema01.html,0,12,1,-4,Matt Cullen,9.1,2003,21,0,50,77
11,2,8,33,15:38,-0.5,1.3,5,1188,1,LW,0.8,10,MDA,/players/k/kjellpa01.html,0,16,2,-9,Patric Kjellberg,8.4,2003,19,1,76,95
13,1,5,30,22:08,1.7,2.6,4,686,3,D,4.3,10,MDA,/players/o/ozolisa01.html,0,16,1,10,Sandis Ozolinsh,9.3,2003,18,0,31,54
11,2,4,25,13:20,0.8,1.0,3,453,0,C,1.8,10,MDA,/players/p/pahlssa01.html,1,18,0,10,Samuel Pahlsson,14.3,2003,15,1,34,28
3,3,10,39,13:42,2.0,0.6,9,164,0,RW,2.6,3,MDA,/players/t/thomast01.html,0,2,1,10,Steve Thomas,37.0,2003,13,0,12,27
8,0,4,28,21:53,0.3,3.6,4,1335,0,D,4.0,8,MDA,/players/s/saleiru01.html,0,78,0,2,Ruslan Salei,4.3,2003,12,0,61,93
6,0,3,26,16:00,0.9,1.2,2,384,1,D,2.0,5,MDA,/players/t/trnkapa01.html,0,6,1,2,Pavel Trnka,9.1,2003,9,0,24,33
6,1,2,36,14:26,0.4,1.7,0,635,3,D,2.1,3,MDA,/players/o/olausfr01.html,0,22,2,0,Fredrik Olausson,5.3,2003,8,0,44,38
6,0,2,22,14:10,-0.1,2.3,1,1134,0,D,2.2,5,MDA,/players/v/vishnvi01.html,1,76,0,-8,Vitaly Vishnevski,3.1,2003,8,1,80,65
4,0,3,25,9:25,-0.8,0.5,2,659,0,C,-0.2,3,MDA,/players/c/chouima01.html,1,40,0,-9,Marc Chouinard,5.8,2003,7,1,70,52
2,1,3,21,8:50,-0.2,0.5,3,389,0,LW,0.3,2,MDA,/players/s/smirnal01.html,0,18,0,-1,Alexei Smirnov,6.5,2003,5,0,44,46
4,0,1,32,9:29,-0.4,0.5,1,370,0,RW,0.1,4,MDA,/players/b/bylsmda01.html,0,12,0,-1,Dan Bylsma,4.3,2003,5,0,39,23
2,0,2,28,15:21,0.1,0.4,1,184,0,LW,0.5,2,MDA,/players/n/niedero01.html,0,15,1,3,Rob Niedermayer,9.5,2003,4,0,12,21
1,0,2,28,6:06,0.0,0.2,2,189,0,LW,0.2,1,MDA,/players/s/sawyeke01.html,0,115,0,-2,Kevin Sawyer,18.2,2003,3,0,31,11
2,0,1,22,18:33,-1.1,2.0,1,1484,0,D,0.9,2,MDA,/players/s/sauerku01.html,0,74,0,-23,Kurt Sauer,2.0,2003,3,0,80,50
1,1,1,23,4:58,0.1,0.1,1,80,0,LW,0.2,1,MDA,/players/b/brownmi01.html,0,44,0,0,Mike Brown,12.5,2003,2,0,16,8
0,1,1,32,8:35,0.0,0.2,1,86,0,RW,0.1,0,MDA,/players/v/valicro01.html,0,2,0,1,Rob Valicevic,14.3,2003,1,0,10,7
1,0,0,28,54:41,0.0,0.0,0,1203,0,G,4.6,0,MDA,/players/g/gerbema01.html,0,0,0,0,Martin Gerber,,2003,1,0,22,0
1,0,0,28,12:46,0.1,0.1,0,26,1,D,0.1,0,MDA,/players/o/osullch01.html,0,0,0,0,Chris O'Sullivan,0.0,2003,1,0,2,3
1,0,0,24,7:08,-0.1,0.4,0,207,0,D,0.3,1,MDA,/players/w/wardla01.html,0,43,0,-2,Lance Ward,0.0,2003,1,0,29,18
0,0,0,25,58:05,0.0,0.0,0,3775,0,G,13.5,0,MDA,/players/g/gigueje01.html,0,8,0,0,Jean-Sebastien Giguere,,2003,0,0,65,0
0,0,0,25,7:51,-0.1,0.0,0,31,0,RW,-0.1,0,MDA,/players/h/hedstjo01.html,0,0,0,-1,Jonathan Hedstrom,0.0,2003,0,0,4,3
0,0,0,25,6:44,0.0,0.0,0,13,0,LW,0.0,0,MDA,/players/s/severca01.html,0,8,0,0,Cam Severson,0.0,2003,0,0,2,1
