assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
61,2,15,27,19:31,5.4,2.2,10,1600,25,C,7.6,36,VAN,/players/s/sedinhe01.html,0,56,4,6,Henrik Sedin,10.6,2008,76,1,82,141
45,7,29,27,19:03,6.9,2.1,17,1562,20,LW,9.0,25,VAN,/players/s/sedinda01.html,0,50,12,6,Daniel Sedin,11.7,2008,74,0,82,247
30,2,25,34,17:23,4.7,1.4,16,1425,13,LW,6.1,17,VAN,/players/n/nasluma02.html,0,46,9,-7,Markus Naslund,10.5,2008,55,0,82,237
16,2,21,23,19:03,2.0,1.9,15,1524,4,C,3.9,12,VAN,/players/k/keslery01.html,0,79,4,1,Ryan Kesler,11.9,2008,37,2,80,177
21,2,16,26,15:47,2.2,1.9,9,1247,2,LW,4.1,19,VAN,/players/p/pyattta01.html,0,60,7,9,Taylor Pyatt,9.6,2008,37,0,79,167
19,3,12,26,15:06,1.2,1.9,8,1238,0,LW,3.1,18,VAN,/players/b/burroal01.html,1,179,1,11,Alexandre Burrows,9.5,2008,31,3,82,126
16,3,9,32,15:23,2.0,0.6,6,600,11,C,2.6,5,VAN,/players/m/morribr01.html,0,18,3,-3,Brendan Morrison,16.7,2008,25,0,39,54
17,1,8,33,23:39,1.9,4.2,2,1490,11,D,6.1,5,VAN,/players/s/salosa01.html,1,38,6,8,Sami Salo,6.6,2008,25,0,63,122
15,2,9,31,23:46,2.2,2.9,5,1260,7,D,5.1,8,VAN,/players/o/ohlunma01.html,0,79,4,-1,Mattias Ohlund,7.0,2008,24,0,53,128
12,0,9,22,12:31,1.5,0.8,8,614,5,LW,2.3,7,VAN,/players/r/raymoma01.html,0,2,1,1,Mason Raymond,11.3,2008,21,0,49,80
12,0,8,21,21:20,1.3,4.3,4,1600,6,D,5.5,6,VAN,/players/e/edleral01.html,0,42,4,6,Alexander Edler,6.5,2008,20,0,75,124
9,1,7,29,13:24,0.2,0.8,7,817,1,LW,1.0,8,VAN,/players/c/cookema01.html,0,64,0,-4,Matt Cooke,10.3,2008,16,0,61,68
8,0,5,24,12:53,1.0,0.4,1,348,2,RW,1.4,6,VAN,/players/s/shannry01.html,0,24,4,-1,Ryan Shannon,14.7,2008,13,0,27,34
5,1,7,37,11:19,0.2,0.8,5,667,0,C,1.0,5,VAN,/players/l/lindetr01.html,0,15,0,0,Trevor Linden,15.6,2008,12,2,59,45
10,1,2,26,23:24,0.6,1.0,1,795,5,D,1.6,5,VAN,/players/b/biekske01.html,0,90,1,-11,Kevin Bieksa,3.1,2008,12,0,34,64
10,1,2,30,23:12,-0.4,4.4,2,1670,1,D,4.0,9,VAN,/players/m/mitchwi01.html,0,81,0,6,Willie Mitchell,3.1,2008,12,0,72,65
5,1,6,30,10:49,0.2,0.5,6,595,1,LW,0.7,4,VAN,/players/i/isbisbr01.html,0,38,0,-4,Brad Isbister,8.5,2008,11,0,55,71
8,0,3,30,12:19,-1.0,0.6,3,875,3,C,-0.4,5,VAN,/players/r/ritchby01.html,0,80,0,-10,Byron Ritchie,4.1,2008,11,0,71,73
9,0,2,24,18:10,0.6,1.4,1,709,4,D,2.0,5,VAN,/players/k/krajilu01.html,0,36,1,-3,Lukas Krajicek,7.1,2008,11,0,39,28
8,1,1,36,17:20,0.0,2.2,1,988,0,D,2.2,8,VAN,/players/m/milleaa01.html,0,32,0,-1,Aaron Miller,3.7,2008,9,0,57,27
2,2,4,27,13:10,0.3,0.3,4,263,2,LW,0.7,0,VAN,/players/p/pettima01.html,0,11,0,0,Matt Pettinger,13.8,2008,6,0,20,29
4,1,2,26,12:35,0.2,0.5,1,239,0,RW,0.6,4,VAN,/players/j/jaffrja01.html,0,19,1,4,Jason Jaffray,13.3,2008,6,0,19,15
2,0,1,23,8:07,-0.1,0.0,1,178,0,C,-0.1,1,VAN,/players/r/rypieri01.html,1,41,0,-5,Rick Rypien,12.5,2008,3,0,22,8
3,0,0,28,57:58,0.0,0.0,0,4232,0,G,14.4,0,VAN,/players/l/luongro01.html,0,4,0,0,Roberto Luongo,,2008,3,0,73,0
0,0,2,20,12:52,0.0,1.4,1,348,0,D,1.4,0,VAN,/players/b/bourdlu01.html,0,20,1,7,Luc Bourdon,7.7,2008,2,0,27,26
1,0,1,26,9:37,0.2,0.1,1,38,0,C,0.3,1,VAN,/players/b/beechkr01.html,0,0,0,1,Kris Beech,16.7,2008,2,0,4,6
0,0,1,22,6:19,-0.1,0.1,1,120,0,RW,-0.1,0,VAN,/players/b/brownmi02.html,0,55,0,-2,Mike Brown,11.1,2008,1,0,19,9
1,0,0,31,8:45,-1.1,0.3,0,402,0,LW,-0.8,1,VAN,/players/c/cowanje01.html,0,110,0,-5,Jeff Cowan,0.0,2008,1,0,46,35
1,0,0,28,42:26,0.0,0.0,0,679,0,G,1.5,0,VAN,/players/s/sanfocu01.html,0,2,0,0,Curtis Sanford,,2008,1,0,16,0
1,0,0,29,14:02,-0.8,1.9,0,771,0,D,1.1,1,VAN,/players/w/weavemi01.html,0,33,0,1,Mike Weaver,0.0,2008,1,0,55,33
0,0,0,22,13:20,0.0,0.0,0,13,0,D,0.0,0,VAN,/players/f/fitzgza01.html,0,0,0,0,Zack Fitzgerald,0.0,2008,0,0,1,1
0,0,0,21,11:34,-0.2,0.1,0,58,0,RW,-0.1,0,VAN,/players/h/hanseja01.html,0,2,0,0,Jannik Hansen,0.0,2008,0,0,5,3
0,0,0,24,30:33,0.0,0.0,0,61,0,G,0.0,0,VAN,/players/m/macindr01.html,0,0,0,0,Drew MacIntyre,,2008,0,0,2,0
0,0,0,23,10:28,-0.2,-0.2,0,178,0,D,-0.5,0,VAN,/players/m/mcivena01.html,0,52,0,-8,Nathan McIver,0.0,2008,0,0,17,9
