assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
50,2,38,25,,5.9,1.0,22,,16,RW,6.9,34,VAN,/players/s/smylst01.html,0,114,15,-6,Stan Smyl,17.7,1983,88,1,74,215
54,4,32,26,,5.1,0.8,18,,17,C,5.9,36,VAN,/players/g/gradith01.html,1,61,12,-17,Thomas Gradin,18.3,1983,86,2,80,175
39,5,42,29,,5.7,1.5,33,,11,LW,7.2,28,VAN,/players/r/rotada01.html,0,88,9,13,Darcy Rota,24.3,1983,81,0,73,173
44,0,19,33,,3.2,0.9,11,,26,C,4.1,18,VAN,/players/h/hlinkiv01.html,0,12,8,-3,Ivan Hlinka,12.9,1983,63,0,65,147
33,2,19,27,,3.5,3.3,8,,13,D,6.8,20,VAN,/players/h/halwado01.html,0,83,11,-18,Doug Halward,9.5,1983,52,0,75,199
38,2,10,21,,2.6,3.9,6,,20,D,6.5,18,VAN,/players/l/lanzri01.html,0,46,4,-5,Rick Lanz,5.6,1983,48,0,74,180
23,5,23,21,,1.9,0.6,17,,2,RW/C,2.6,21,VAN,/players/s/sundspa01.html,0,30,6,-20,Patrik Sundstrom,14.7,1983,46,0,74,156
28,0,12,25,,2.2,4.1,9,,7,D,6.3,21,VAN,/players/m/mccarke01.html,0,88,3,-1,Kevin McCarthy,12.1,1983,40,0,74,99
27,1,12,26,,1.3,0.4,10,,12,LW,1.7,14,VAN,/players/m/molinla01.html,1,23,2,-20,Lars Molin,9.4,1983,39,0,58,128
28,0,2,33,,0.8,3.6,1,,12,D,4.4,16,VAN,/players/b/bublaji01.html,0,59,1,-9,Jiri Bubla,2.2,1983,30,0,72,92
10,2,18,23,,1.6,0.7,15,,2,LW,2.3,8,VAN,/players/l/lupulga01.html,0,46,3,1,Gary Lupul,28.1,1983,28,0,40,64
20,1,5,33,,0.6,0.4,2,,8,C,0.9,12,VAN,/players/b/boldiiv01.html,0,12,3,-9,Ivan Boldirev,6.8,1983,25,0,39,74
15,0,7,24,,-0.5,0.6,5,,2,RW,0.0,11,VAN,/players/n/nillji01.html,2,136,1,-18,Jim Nill,13.2,1983,22,1,65,53
