year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1993-94,17,6,24,21,0,AJHL,50,St. Albert Saints,27
1994-95,18,30,113,55,0,AJHL,56,2 Teams,84
1994-95,18,4,97,34,0,AJHL,16,Bonnyville Pontiacs,37
1994-95,18,26,16,21,0,AJHL,40,St. Albert Saints,47
1995-96,19,40,134,63,0,AJHL,58,St. Albert Saints,103
1996-97,20,12,36,18,0,H-East,35,Providence College,30
1997-98,21,16,20,18,0,H-East,36,Providence College,34
1998-99,22,14,42,37,0,H-East,38,Providence College,51
1999-00,23,14,56,24,0,H-East,38,Providence College,38
2000-01,24,12,28,13,2,AHL,52,Hamilton Bulldogs,25
2001-02,25,26,60,34,24,AHL,79,Hamilton Bulldogs,60
2002-03,26,17,24,15,14,AHL,41,Hamilton Bulldogs,32
2004-05,28,1,0,3,0,Swiss,7,SCL Tigers Langnau,4
2004-05,28,1,6,5,0,Italy,12,A&O Asiago Hockey,6
2011-12,35,0,4,1,0,Sweden-2,3,Sodertalje SK,1
