assists,year,games_played,points,goals,team,age,pim,plus_minus,league
9,2007-08,15,17,8,Penticton Vees,18,4,0,BCHL
3,2009-10,8,6,3,Albany River Rats,20,0,5,AHL
7,2010-11,16,13,6,Charlotte Checkers,21,6,2,AHL
0,2012-13,5,0,0,Charlotte Checkers,23,4,-5,AHL
