pim,team,assists,plus_minus,points,league,games_played,year,age,goals
61,Langley Canadians,36,0,48,BCJHL,59,1979-80,19,12
46,University of Alberta,15,0,18,GPAC,24,1980-81,20,3
85,University of Alberta,26,0,34,GPAC,24,1981-82,21,8
23,Sherbrooke Jets,2,0,6,AHL,18,1982-83,22,4
70,Sherbrooke Canadiens,6,0,8,AHL,28,1984-85,24,2
47,2 Teams,4,0,6,AHL,26,1985-86,25,2
26,Sherbrooke Canadiens,2,0,2,AHL,9,1985-86,25,0
21,Moncton Golden Flames,2,0,4,AHL,17,1985-86,25,2
34,Moncton Golden Flames,23,0,35,AHL,64,1986-87,26,12
118,Maine Mariners,29,0,40,AHL,69,1987-88,27,11
79,HC Bordeaux,12,0,20,France,30,1988-89,28,8
84,Cape Breton Oilers,31,0,35,AHL,77,1989-90,29,4
54,Cape Breton Oilers,13,0,21,AHL,66,1990-91,30,8
