year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1985-86,17,26,0,33,0,High-MA,22,Boston College H.S. Eagles,59
1986-87,18,13,18,18,0,H-East,37,Boston University Terriers,31
1987-88,19,18,30,22,0,H-East,30,Boston University Terriers,40
1987-88,19,0,14,2,0,WJC-A,6,United States,2
1988-89,20,19,30,17,0,H-East,36,Boston University Terriers,36
1989-90,21,11,26,20,0,H-East,38,Boston University Terriers,31
1990-91,22,12,27,23,0,IHL,74,San Diego Gulls,35
1991-92,23,2,8,8,0,IHL,10,Kansas City Blades,10
1993-94,25,3,0,3,0,IHL,6,Kansas City Blades,6
1993-94,25,2,4,0,0,AHL,5,Saint John Flames,2
1996-97,28,1,2,2,0,WC-A,8,United States,3
