league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,64,1,23,72,19,2,,SJS,[],11.1,7,11,-18,8,0,1991-92,,1,15,1,8
NHL,81,0,24,95,14,0,,SJS,[],6.3,4,8,-42,6,2,1992-93,,0,30,3,5
NHL,45,1,25,48,9,0,,TOT,[],8.3,0,5,-1,4,4,1993-94,,0,10,1,4
NHL,26,1,25,21,4,0,,SJS,[],9.5,0,2,-3,2,2,1993-94,,0,4,0,2
NHL,19,0,25,27,5,0,,CGY,[],7.4,0,3,2,2,2,1993-94,,0,6,1,2
NHL,38,2,26,31,11,0,,CGY,[],12.9,4,7,-2,4,0,1994-95,,0,14,0,7
NHL,81,1,27,106,21,0,,CGY,[],8.5,8,12,-6,9,1,1995-96,,0,24,2,10
NHL,67,2,28,64,11,0,,CGY,[],7.8,2,6,-11,5,3,1996-97,,0,10,0,6
NHL,77,2,29,83,18,1,,BOS,[],6.0,5,13,-1,5,0,1997-98,,0,34,0,12
NHL,63,1,30,66,6,0,765,PHX,[],3.0,1,4,-11,2,1,1998-99,12:09,0,24,1,3
NHL,79,1,31,59,15,0,916,PHX,[],8.5,3,10,-4,5,2,1999-00,11:36,0,10,0,10
NHL,72,0,32,59,9,0,922,PHX,"[{'link': '/awards/voting-2001.html#selke', 'name': 'Selke-34'}]",8.5,2,4,-6,5,3,2000-01,12:48,0,16,0,4
NHL,42,0,33,28,3,1,459,PHX,[],3.6,1,2,-3,1,0,2001-02,10:56,0,16,1,0
