league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,73,5,20,187,64,8,,MTL,[],15.5,24,35,27,29,0,1971-72,,5,48,0,27
NHL,69,7,21,176,55,9,,MTL,[],15.9,19,27,16,28,0,1972-73,,9,51,0,18
NHL,73,2,22,167,56,11,,MTL,[],12.6,17,35,10,21,1,1973-74,,3,29,0,24
NHL,70,0,23,260,119,26,,MTL,"[{'link': '/awards/nhl_all_star.html#1975', 'name': None}, {'link': '/awards/voting-1975.html#byng', 'name': 'Byng-5'}, {'link': '/awards/voting-1975.html#hart', 'name': 'Hart-5'}]",20.4,0,66,52,53,2,1974-75,,15,37,1,39
NHL,0,0,24,303,0,19,,MTL,"[{'link': '/awards/nhl_all_star.html#1976', 'name': None}, {'link': '/awards/voting-1976.html#byng', 'name': 'Byng-3'}, {'link': '/awards/voting-1976.html#hart', 'name': 'Hart-3'}, {'link': '/awards/pearson.html#1976', 'name': None}, {'link': '/awards/ross.html#1976', 'name': None}]",18.5,38,69,68,56,0,1975-76,,18,36,0,50
NHL,0,8,25,291,0,17,,MTL,"[{'link': '/awards/nhl_all_star.html#1977', 'name': None}, {'link': '/awards/voting-1977.html#byng', 'name': 'Byng-3'}, {'link': '/awards/hart.html#1977', 'name': None}, {'link': '/awards/pearson.html#1977', 'name': None}, {'link': '/awards/ross.html#1977', 'name': None}, {'link': '/awards/smythe.html#1977', 'name': None}]",19.2,42,0,89,56,0,1976-77,,14,20,0,63
NHL,78,0,26,307,0,21,,MTL,"[{'link': '/awards/nhl_all_star.html#1978', 'name': None}, {'link': '/awards/hart.html#1978', 'name': None}, {'link': '/awards/pearson.html#1978', 'name': None}, {'link': '/awards/ross.html#1978', 'name': None}]",19.5,0,72,0,0,0,1977-78,,15,26,0,51
NHL,0,0,27,342,129,32,,MTL,"[{'link': '/awards/nhl_all_star.html#1979', 'name': None}, {'link': '/awards/voting-1979.html#byng', 'name': 'Byng-13'}, {'link': '/awards/voting-1979.html#hart', 'name': 'Hart-2'}]",15.2,39,77,56,52,0,1978-79,,13,28,1,44
NHL,74,7,28,323,125,24,,MTL,"[{'link': '/awards/voting-1980.html#AS', 'name': 'AS-8'}, {'link': '/awards/nhl_all_star.html#1980', 'name': None}, {'link': '/awards/voting-1980.html#byng', 'name': 'Byng-3'}, {'link': '/awards/voting-1980.html#hart', 'name': 'Hart-4'}]",15.5,35,75,40,50,0,1979-80,,15,12,0,51
NHL,51,7,29,191,70,21,,MTL,"[{'link': '/awards/voting-1981.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-1981.html#byng', 'name': 'Byng-12'}, {'link': '/awards/voting-1981.html#hart', 'name': 'Hart-14'}]",14.1,20,43,24,27,0,1980-81,,7,29,0,22
NHL,66,3,30,233,84,14,,MTL,"[{'link': '/awards/voting-1982.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-1982.html#byng', 'name': 'Byng-11'}]",11.6,18,57,33,27,0,1981-82,,9,24,0,43
NHL,68,1,31,177,76,13,,MTL,[],15.3,18,49,6,27,0,1982-83,,9,12,0,36
NHL,0,6,32,217,70,19,,MTL,[],13.8,24,40,-14,30,0,1983-84,,6,19,0,21
NHL,19,0,33,35,5,2,,MTL,[],5.7,2,3,-3,2,0,1984-85,,0,10,0,1
NHL,67,2,37,122,45,10,,NYR,"[{'link': '/awards/voting-1989.html#byng', 'name': 'Byng-10'}]",14.8,12,27,1,18,0,1988-89,,6,12,0,17
NHL,39,2,38,100,34,13,,QUE,"[{'link': '/awards/voting-1990.html#byng', 'name': 'Byng-18'}]",12.0,6,22,-15,12,0,1989-90,,6,4,0,9
NHL,59,0,39,90,28,4,,QUE,[],13.3,9,16,-10,12,0,1990-91,,3,2,0,12
