assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
10,0,30,21,,4.2,0.6,0,,0,LW,4.8,0,TRA,/players/n/noblere01.html,0,35,0,0,Reg Noble,,1918,40,0,20,0
9,0,20,24,,2.3,0.6,0,,0,LW/C,3.0,0,TRA,/players/d/denneco01.html,0,14,0,0,Corb Denneny,,1918,29,0,21,0
10,0,17,27,,2.6,2.5,0,,0,D,5.1,0,TRA,/players/c/camerha01.html,0,28,0,0,Harry Cameron,,1918,27,0,21,0
9,0,10,23,,0.6,0.6,0,,0,LW,1.2,0,TRA,/players/m/meekiha01.html,0,28,0,0,Harry Meeking,,1918,19,0,21,0
5,0,13,22,,0.9,0.6,0,,0,RW,1.5,0,TRA,/players/s/skinnal01.html,0,28,0,0,Alf Skinner,,1918,18,0,20,0
2,0,12,29,,0.4,0.6,0,,0,RW/D,1.0,0,TRA,/players/r/randake01.html,0,96,0,0,Ken Randall,,1918,14,0,21,0
3,0,3,28,,-0.2,2.1,0,,0,D,1.9,0,TRA,/players/m/mummeha01.html,0,41,0,0,Harry Mummery,,1918,6,0,18,0
2,0,1,32,,-0.4,0.2,0,,0,LW,-0.1,0,TRA,/players/c/crawfru01.html,0,51,0,0,Rusty Crawford,,1918,3,0,8,0
0,0,2,25,,-0.1,0.1,0,,0,F,0.0,0,TRA,/players/c/coughja01.html,0,3,0,0,Jack Coughlin,,1918,2,0,5,0
0,0,0,23,,-0.7,0.2,0,,0,C,-0.5,0,TRA,/players/a/adamsja01.html,0,31,0,0,Jack Adams,,1918,0,0,8,0
0,0,0,28,,0.0,0.0,0,,0,G,0.4,0,TRA,/players/b/brookar01.html,0,0,0,0,Art Brooks,,1918,0,0,4,0
0,0,0,23,,0.0,0.0,0,,0,G,0.0,0,TRA,/players/h/hebersa01.html,0,0,0,0,Sammy Hebert,,1918,0,0,2,0
0,0,0,29,,0.0,0.0,0,,0,G,3.1,0,TRA,/players/h/holmeha01.html,0,0,0,0,Hap Holmes,,1918,0,0,16,0
0,0,0,32,,-0.4,0.1,0,,0,LW,-0.3,0,TRA,/players/m/marksja01.html,0,0,0,0,Jack Marks,,1918,0,0,5,0
