pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,London Tecumsehs,1,0,2,IHL,39,1934-35,22,1
49,4 Teams,3,0,6,IHL,44,1935-36,23,3
4,London Tecumsehs,0,0,0,IHL,4,1935-36,23,0
15,Cleveland Falcons,1,0,2,IHL,16,1935-36,23,1
13,Pittsburgh Shamrocks,1,0,3,IHL,16,1935-36,23,2
17,Rochester Cardinals,1,0,1,IHL,8,1935-36,23,0
23,Minneapolis Millers,0,0,1,AHA,15,1936-37,24,1
21,2 Teams,1,0,2,IAHL,19,1936-37,24,1
9,Cleveland Barons,0,0,0,IAHL,4,1936-37,24,0
12,Pittsburgh Hornets,1,0,2,IAHL,15,1936-37,24,1
72,St. Paul Saints,8,0,12,AHA,34,1937-38,25,4
85,St. Paul Saints,9,0,15,AHA,48,1938-39,26,6
91,Tulsa Oilers,19,0,22,AHA,48,1939-40,27,3
22,Tulsa Oilers,0,0,0,AHA,14,1940-41,28,0
11,Detroit Holzbaugh,5,0,8,MOHL,20,1940-41,28,3
100,Johnstown Bluebirds,32,0,42,EAHL,59,1941-42,29,10
54,Boston Olympics,10,0,15,EAHL,37,1942-43,30,5
