pim,team,assists,plus_minus,points,league,games_played,year,age,goals
6,Drumheller Miners,1,0,1,AJHL,5,1971-72,18,0
11,Medicine Hat Tigers,3,0,6,WCJHL,17,1971-72,18,3
79,Vancouver Nationals,3,0,6,WCJHL,24,1972-73,19,3
36,Salt Lake Golden Eagles,2,0,3,WHL,13,1973-74,20,1
11,Salt Lake Golden Eagles,0,0,0,CHL,1,1975-76,22,0
77,Flint Generals,5,0,5,IHL,10,1975-76,22,0
70,2 Teams,14,0,24,SHL,35,1976-77,23,10
68,Greensboro Generals,14,0,24,SHL,33,1976-77,23,10
2,Tidewater Sharks,0,0,0,SHL,2,1976-77,23,0
168,San Diego Hawks,10,0,25,PHL,40,1978-79,25,15
114,2 Teams,23,0,37,IHL,52,1979-80,26,14
112,Dayton Gems,17,0,29,IHL,42,1979-80,26,12
2,Toledo Goaldiggers,6,0,8,IHL,10,1979-80,26,2
213,Salem Raiders,32,0,52,EHL,58,1980-81,27,20
10,Dallas Black Hawks,3,0,3,CHL,9,1981-82,28,0
212,Salem Raiders,20,0,32,ACHL,37,1981-82,28,12
177,2 Teams,21,0,33,ACHL,46,1982-83,29,12
133,Virginia Raiders,16,0,24,ACHL,35,1982-83,29,8
44,Carolina Thunderbirds,5,0,9,ACHL,11,1982-83,29,4
206,Pinebridge Bucks,12,0,24,ACHL,37,1983-84,30,12
