year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1980-81,18,13,58,20,0,ON-Jr.A,36,Wexford Raiders,33
1981-82,19,7,41,10,0,ECAC,31,Providence College,17
1982-83,20,10,31,20,0,ECAC,42,Providence College,30
1983-84,21,11,46,16,0,ECAC,33,Providence College,27
1984-85,22,7,41,10,0,H-East,31,Providence College,17
1986-87,24,4,66,11,0,AHL,22,Sherbrooke Canadiens,15
1989-90,27,9,134,16,0,AHL,59,Utica Devils,25
1990-91,28,2,76,5,0,IHL,11,Phoenix Roadrunners,7
1990-91,28,14,141,17,0,AHL,44,New Haven Nighthawks,31
1991-92,29,2,17,3,0,AHL,13,Maine Mariners,5
