age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
21,,20.0,1,1,0,NHL,7,0,1979-80,1,15,3,,2,2,,CBH,4
22,,23.1,2,1,-1,NHL,3,0,1980-81,0,13,3,,1,2,,CBH,4
23,,0.0,0,1,1,NHL,3,0,1981-82,0,1,0,,0,2,,CBH,1
24,,16.0,4,6,3,NHL,13,0,1982-83,0,25,4,,0,8,,CBH,10
25,,8.3,1,1,1,NHL,5,0,1983-84,0,12,1,,0,0,,CBH,2
26,,0,10,7,7,NHL,15,0,1984-85,0,37,12,,2,12,,CBH,19
27,,14.3,0,2,-4,NHL,3,0,1985-86,0,7,1,,1,0,,CBH,3
28,,0.0,0,0,0,NHL,2,0,1986-87,0,1,0,,0,0,,CHI,0
